feature_name,feature_label,feature_group,feature_family,task_specific,valid_task_types,language,task_type,cell_id,cell_label,paper_task_labels,paper_task_labels_display,datasets,applicable,valid_effect,min5_cell,robust_min10_cell,n_ad,n_hc,mean_ad,mean_hc,cohens_d,cohens_d_abs,direction,welch_p,anova_p,welch_bonferroni_p,anova_bonferroni_p,welch_significant_bonferroni,anova_significant_bonferroni,welch_rank,anova_rank,welch_top_5,anova_top_5,welch_top_10,anova_top_10,welch_top_20,anova_top_20,welch_top_50,anova_top_50,welch_top_100,anova_top_100
pd_unique_unit_density,unique unit density,pd,task:PD,True,PD_CTP,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pd_total_unit_density,total unit density,pd,task:PD,True,PD_CTP,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pd_unique_unit_efficiency,unique unit efficiency,pd,task:PD,True,PD_CTP,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pd_total_unit_efficiency,total unit efficiency,pd,task:PD,True,PD_CTP,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pd_percentage_units_mentioned,PD units mentioned,pd,task:PD,True,PD_CTP,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pd_keyword_ttr,keyword ttr,pd,task:PD,True,PD_CTP,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pd_mean_utterance_to_unit_similarity,mean utterance to unit similarity,pd,task:PD,True,PD_CTP,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pd_global_prompt_coherence,global prompt coherence,pd,task:PD,True,PD_CTP,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pd_detected_prompt_score,detected prompt score,pd,task:PD,True,PD_CTP,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rd_reference_token_coverage,reference token coverage,rd,task:reading,True,READING,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rd_reference_bigram_coverage,reference bigram coverage,rd,task:reading,True,READING,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rd_prompt_similarity,prompt similarity,rd,task:reading,True,READING,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rd_sequence_match_ratio,sequence match ratio,rd,task:reading,True,READING,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rd_reference_order_score,reference order score,rd,task:reading,True,READING,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rd_omission_ratio,omission ratio,rd,task:reading,True,READING,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rd_insertion_ratio,insertion ratio,rd,task:reading,True,READING,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rd_repetition_ratio,repetition ratio,rd,task:reading,True,READING,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rd_pause_per_reference_token,pause per reference token,rd,task:reading,True,READING,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rd_content_word_recall_ratio,content word recall ratio,rd,task:reading,True,READING,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sr_propositions_recalled_count,propositions recalled count,sr,task:SR,True,STORY_NARRATIVE|PICTURE_RECALL|PICTURE_STORY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sr_propositions_recalled_ratio,propositions recalled ratio,sr,task:SR,True,STORY_NARRATIVE|PICTURE_RECALL|PICTURE_STORY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sr_key_event_coverage,key event coverage,sr,task:SR,True,STORY_NARRATIVE|PICTURE_RECALL|PICTURE_STORY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sr_event_order_score,event order score,sr,task:SR,True,STORY_NARRATIVE|PICTURE_RECALL|PICTURE_STORY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sr_intrusion_count,intrusion count,sr,task:SR,True,STORY_NARRATIVE|PICTURE_RECALL|PICTURE_STORY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sr_semantic_similarity_to_reference_story,semantic similarity to referenc...,sr,task:SR,True,STORY_NARRATIVE|PICTURE_RECALL|PICTURE_STORY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sr_repetition_rate,repetition rate,sr,task:SR,True,STORY_NARRATIVE|PICTURE_RECALL|PICTURE_STORY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sr_content_density,content density,sr,task:SR,True,STORY_NARRATIVE|PICTURE_RECALL|PICTURE_STORY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ft_item_count,item count,ft,task:FT,True,FLUENCY|DETECTED_LIST_FLUENCY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ft_unique_item_count,unique item count,ft,task:FT,True,FLUENCY|DETECTED_LIST_FLUENCY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ft_repetition_count,repetition count,ft,task:FT,True,FLUENCY|DETECTED_LIST_FLUENCY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ft_intrusion_count,intrusion count,ft,task:FT,True,FLUENCY|DETECTED_LIST_FLUENCY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ft_valid_item_count,valid item count,ft,task:FT,True,FLUENCY|DETECTED_LIST_FLUENCY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ft_valid_item_ratio,valid item ratio,ft,task:FT,True,FLUENCY|DETECTED_LIST_FLUENCY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ft_items_per_second,items per second,ft,task:FT,True,FLUENCY|DETECTED_LIST_FLUENCY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ft_cluster_count,cluster count,ft,task:FT,True,FLUENCY|DETECTED_LIST_FLUENCY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ft_mean_cluster_size,mean cluster size,ft,task:FT,True,FLUENCY|DETECTED_LIST_FLUENCY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ft_switch_count,switch count,ft,task:FT,True,FLUENCY|DETECTED_LIST_FLUENCY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ft_letter_valid_count,letter valid count,ft,task:FT,True,FLUENCY|DETECTED_LIST_FLUENCY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ft_letter_violation_count,letter violation count,ft,task:FT,True,FLUENCY|DETECTED_LIST_FLUENCY,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
fc_topic_coherence,topic coherence,fc,task:FC,True,CONVERSATION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
fc_topic_switch_rate,topic switch rate,fc,task:FC,True,CONVERSATION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
fc_embedding_dispersion,embedding dispersion,fc,task:FC,True,CONVERSATION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
fc_named_entity_density,named entity density,fc,task:FC,True,CONVERSATION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
fc_repetition_rate,repetition rate,fc,task:FC,True,CONVERSATION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
fc_mean_utterance_similarity,mean utterance similarity,fc,task:FC,True,CONVERSATION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
fc_first_last_similarity,first last similarity,fc,task:FC,True,CONVERSATION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
fc_topic_return_ratio,topic return ratio,fc,task:FC,True,CONVERSATION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
cmd_token_count,token count,cmd,task:command,True,COMMAND,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
cmd_unique_token_ratio,unique token ratio,cmd,task:command,True,COMMAND,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
cmd_utterance_count,utterance count,cmd,task:command,True,COMMAND,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
cmd_mean_utterance_length,mean utterance length,cmd,task:command,True,COMMAND,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
cmd_device_keyword_ratio,device keyword ratio,cmd,task:command,True,COMMAND,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
cmd_request_marker_ratio,request marker ratio,cmd,task:command,True,COMMAND,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
cmd_action_verb_ratio,action verb ratio,cmd,task:command,True,COMMAND,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
cmd_repetition_rate,repetition rate,cmd,task:command,True,COMMAND,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
cmd_duration_per_token,duration per token,cmd,task:command,True,COMMAND,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rep_token_count,token count,rep,task:repetition,True,REPETITION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rep_unique_token_ratio,unique token ratio,rep,task:repetition,True,REPETITION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rep_immediate_repetition_count,immediate repetition count,rep,task:repetition,True,REPETITION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rep_repetition_rate,repetition rate,rep,task:repetition,True,REPETITION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rep_bigram_repetition_rate,bigram repetition rate,rep,task:repetition,True,REPETITION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rep_sequence_match_to_reference,sequence match to reference,rep,task:repetition,True,REPETITION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rep_reference_token_coverage,reference token coverage,rep,task:repetition,True,REPETITION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
rep_duration_per_token,duration per token,rep,task:repetition,True,REPETITION,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ms_token_count,token count,ms,task:motor,True,MOTOR_SPEECH,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ms_target_syllable_count,target syllable count,ms,task:motor,True,MOTOR_SPEECH,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ms_target_syllable_ratio,target syllable ratio,ms,task:motor,True,MOTOR_SPEECH,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ms_alternation_switch_count,alternation switch count,ms,task:motor,True,MOTOR_SPEECH,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ms_unique_syllable_ratio,unique syllable ratio,ms,task:motor,True,MOTOR_SPEECH,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ms_repetition_rate,repetition rate,ms,task:motor,True,MOTOR_SPEECH,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ms_tokens_per_second,tokens per second,ms,task:motor,True,MOTOR_SPEECH,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ms_target_syllables_per_second,target syllables per second,ms,task:motor,True,MOTOR_SPEECH,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
na_utterance_count,utterance count,na,task:NA,True,MIXED_PROTOCOL|PROCEDURAL|PERSONAL_NARRATIVE|STORY_NARRATIVE,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
na_mean_utterance_length,mean utterance length,na,task:NA,True,MIXED_PROTOCOL|PROCEDURAL|PERSONAL_NARRATIVE|STORY_NARRATIVE,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
na_temporal_marker_density,temporal marker density,na,task:NA,True,MIXED_PROTOCOL|PROCEDURAL|PERSONAL_NARRATIVE|STORY_NARRATIVE,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
na_causal_marker_density,causal marker density,na,task:NA,True,MIXED_PROTOCOL|PROCEDURAL|PERSONAL_NARRATIVE|STORY_NARRATIVE,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
na_first_person_ratio,first person ratio,na,task:NA,True,MIXED_PROTOCOL|PROCEDURAL|PERSONAL_NARRATIVE|STORY_NARRATIVE,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
na_procedural_marker_density,procedural marker density,na,task:NA,True,MIXED_PROTOCOL|PROCEDURAL|PERSONAL_NARRATIVE|STORY_NARRATIVE,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
na_topic_coherence,topic coherence,na,task:NA,True,MIXED_PROTOCOL|PROCEDURAL|PERSONAL_NARRATIVE|STORY_NARRATIVE,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
na_topic_switch_rate,topic switch rate,na,task:NA,True,MIXED_PROTOCOL|PROCEDURAL|PERSONAL_NARRATIVE|STORY_NARRATIVE,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
na_repetition_rate,repetition rate,na,task:NA,True,MIXED_PROTOCOL|PROCEDURAL|PERSONAL_NARRATIVE|STORY_NARRATIVE,en,OTHER,en|OTHER,"EN PD+FT+NA
OTHER",PD|FT|NA,PD|FT|Narrative (NA),Delaware|Kempler,False,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pd_unique_units_count,PD unique units count,pd,task:PD,True,PD_CTP,en,PD_CTP,en|PD_CTP,"EN PD+FT
PD_CTP",PD|FT,PD|FT,Kempler|Lu|Pitt|TAUKADIAL|WLS,True,True,True,True,450,1261,9.581777777777779,11.869217552207243,-0.8379033526532051,0.8379033526532051,lower_in_AD,1.3552092713134981e-37,2.2036224348062095e-49,1.5178343838711178e-35,2.4680571269829547e-47,True,True,6.0,11.0,False,False,True,False,True,True,True,True,True,True
pd_unique_units_ratio,PD unique units ratio,pd,task:PD,True,PD_CTP,en,PD_CTP,en|PD_CTP,"EN PD+FT
PD_CTP",PD|FT,PD|FT,Kempler|Lu|Pitt|TAUKADIAL|WLS,True,True,True,True,450,1261,0.5323209876543209,0.6641494912113468,-0.8804972945290428,0.8804972945290428,lower_in_AD,3.5668155564049923e-40,5.177854914221486e-54,3.9948334231735914e-38,5.799197503928064e-52,True,True,2.0,8.0,True,False,True,True,True,True,True,True,True,True
pd_total_unit_mentions,total unit mentions,pd,task:PD,True,PD_CTP,en,PD_CTP,en|PD_CTP,"EN PD+FT
PD_CTP",PD|FT,PD|FT,Kempler|Lu|Pitt|TAUKADIAL|WLS,True,True,True,True,450,1261,15.15485185185185,19.296590007930213,-0.5783555125603347,0.5783555125603347,lower_in_AD,7.837302067421878e-26,3.5447343347046766e-25,8.777778315512504e-24,3.970102454869238e-23,True,True,15.0,28.0,False,False,False,False,True,False,True,True,True,True
pd_content_density,content density,pd,task:PD,True,PD_CTP,en,PD_CTP,en|PD_CTP,"EN PD+FT
PD_CTP",PD|FT,PD|FT,Kempler|Lu|Pitt|TAUKADIAL|WLS,True,True,True,True,450,1261,0.15884953746341152,0.16036474905991638,-0.025438243647931544,0.025438243647931544,lower_in_AD,0.6855433338692223,0.6432361485769815,1.0,1.0,False,False,99.0,99.0,False,False,False,False,False,False,False,False,True,True
