run_name,subset_name,top_k,num_selected_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc
language_en_cookie_theft_phase2,task_specific_semantic,100,20,svm,linear_c1,0.6923300594468855,0.6698016930610926,0.6415094339622641,0.7431506849315068,0.4755244755244755,0.7663478935125356,0.5539044941151785
language_en_cookie_theft_phase2,all_phase2,50,50,rf,n200,0.6895515637115535,0.720855060531211,0.39622641509433965,0.9828767123287672,0.8936170212765957,0.7917582062548462,0.698169231164371
language_en_cookie_theft_phase2,task_specific_semantic,50,20,svm,rbf_c1,0.6828637890927889,0.671496698459281,0.5849056603773585,0.7808219178082192,0.49206349206349204,0.7405821917808219,0.5642372157605391
language_en_cookie_theft_phase2,task_specific_semantic,100,20,svm,rbf_c1,0.6828637890927889,0.671496698459281,0.5849056603773585,0.7808219178082192,0.49206349206349204,0.7405821917808219,0.5642372157605391
language_en_cookie_theft_phase2,rich_universal,100,100,rf,n200,0.6788252778495735,0.7095011678345011,0.36792452830188677,0.9897260273972602,0.9285714285714286,0.803776815714655,0.7136692103056098
language_en_cookie_theft_phase2,rich_universal,50,50,dt,depth20,0.6755298526751099,0.6765805298228507,0.5188679245283019,0.8321917808219178,0.5288461538461539,0.6755298526751098,0.40254200975851684
language_en_cookie_theft_phase2,semantic_plus_pause,50,41,rf,n200,0.6664189713104162,0.6895629078917489,0.37735849056603776,0.9554794520547946,0.7547169811320755,0.7832934866890671,0.6095784899175923
language_en_cookie_theft_phase2,semantic_plus_pause,100,41,rf,n200,0.6664189713104162,0.6895629078917489,0.37735849056603776,0.9554794520547946,0.7547169811320755,0.7832934866890671,0.6095784899175923
language_en_cookie_theft_phase2,all_phase2,100,100,dt,depth20,0.6652558800723701,0.663250319284802,0.5188679245283019,0.8116438356164384,0.5,0.6652558800723701,0.3875746657817389
language_en_cookie_theft_phase2,phase1_universal,50,50,dt,depth20,0.6515572499353839,0.6458853646353646,0.5188679245283019,0.7842465753424658,0.4661016949152542,0.6530757301628328,0.3735422179769054
language_en_cookie_theft_phase2,rich_universal,100,100,dt,depth20,0.6506849315068493,0.6483847090566128,0.5,0.8013698630136986,0.4774774774774775,0.6506849315068494,0.37190456788446735
language_en_cookie_theft_phase2,semantic_plus_pause,50,41,dt,depth20,0.6292323597828897,0.6311278429828662,0.44339622641509435,0.815068493150685,0.46534653465346537,0.6292323597828897,0.35457410347083823
language_en_cookie_theft_phase2,semantic_plus_pause,100,41,dt,depth20,0.6292323597828897,0.6311278429828662,0.44339622641509435,0.815068493150685,0.46534653465346537,0.6292323597828897,0.35457410347083823
language_en_cookie_theft_phase2,task_specific_semantic,50,20,rf,n200,0.6136921685189971,0.6252804487179487,0.29245283018867924,0.934931506849315,0.62,0.7432637632463169,0.5297093764731586
language_en_cookie_theft_phase2,task_specific_semantic,100,20,rf,n200,0.6136921685189971,0.6252804487179487,0.29245283018867924,0.934931506849315,0.62,0.7432637632463169,0.5297093764731586
language_en_cookie_theft_phase2,task_specific_semantic,50,20,dt,depth20,0.5816748513827863,0.5806513409961686,0.39622641509433965,0.7671232876712328,0.38181818181818183,0.5816748513827863,0.31209046950015945
language_en_cookie_theft_phase2,task_specific_semantic,100,20,dt,depth20,0.5816748513827863,0.5806513409961686,0.39622641509433965,0.7671232876712328,0.38181818181818183,0.5816748513827863,0.31209046950015945
