feature_name,f_score,p_value,rank_metric
pd_semantic_similarity_to_unit_list,0.09002068847407656,0.7641842932304399,0.09002068847407656
sx_std_log_lemma_freq,0.08858672863797466,0.7660147345857901,0.08858672863797466
ac_egemaps_logrelf0_h1_a3_sma3nz_stddevnorm,0.0822230292721547,0.7743389838760234,0.0822230292721547
par_delta_mfcc_4_std,0.08034273876684374,0.7768649381800978,0.08034273876684374
par_f0_min,0.0717606359700381,0.7888199591073961,0.0717606359700381
par_delta_mfcc_12_std,0.06917931856106445,0.7925645123982683,0.06917931856106445
par_delta_mfcc_3_std,0.06454392563867972,0.7994810998891704,0.06454392563867972
par_delta_mfcc_10_mean,0.06114543216080154,0.8047218302415328,0.06114543216080154
ac_egemaps_f1bandwidth_sma3nz_stddevnorm,0.05868528866292606,0.8086127278817793,0.05868528866292606
par_mfcc_12_std,0.05016351897427831,0.8228035143073671,0.05016351897427831
par_mfcc_9_mean,0.048548253572033295,0.8256330696422357,0.048548253572033295
par_mfcc_3_kurtosis,0.044177667053579464,0.8335463701045106,0.044177667053579464
ac_egemaps_mfcc1v_sma3nz_amean,0.040715987508582845,0.8401091369807534,0.040715987508582845
pd_mean_utterance_to_unit_similarity,0.03875451790160275,0.8439572381401599,0.03875451790160275
par_spectral_flatness_kurtosis,0.03460800798580452,0.8524396810916619,0.03460800798580452
ac_egemaps_f3amplitudelogrelf0_sma3nz_stddevnorm,0.03255740024708002,0.8568293538583874,0.03255740024708002
ac_egemaps_mfcc3v_sma3nz_stddevnorm,0.030109979974769042,0.8622597513543563,0.030109979974769042
pause_pause_to_word_ratio,0.028839488915262352,0.8651685957989959,0.028839488915262352
ac_egemaps_mfcc2v_sma3nz_stddevnorm,0.02780320590341055,0.8675903978345586,0.02780320590341055
par_spectral_bandwidth_skew,0.026454722836380742,0.8708123626861607,0.026454722836380742
