language_code,language,seed,ranking_method,top_k,num_features,test_rows,test_groups,model_family,accuracy,best_params,cv_accuracy
zh,Chinese,48,anova,100,100,86,45,SVM,0.7674418604651163,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7167404426559357
zh,Chinese,48,anova,all,192,86,45,SVM,0.8023255813953488,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7025352112676058
zh,Chinese,48,welch,5,5,86,45,LR,0.6511627906976745,{'clf__C': 10},0.5999195171026157
zh,Chinese,48,welch,10,10,86,45,SVM,0.7558139534883721,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6231388329979879
zh,Chinese,48,welch,20,20,86,45,SVM,0.7093023255813954,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7054325955734406
zh,Chinese,48,welch,50,50,86,45,SVM,0.7674418604651163,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7338832997987927
zh,Chinese,48,welch,100,100,86,45,SVM,0.7906976744186046,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6967806841046278
zh,Chinese,48,welch,all,192,86,45,SVM,0.8023255813953488,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7025352112676058
zh,Chinese,48,welch_bonferroni,5,5,86,45,LR,0.6511627906976745,{'clf__C': 10},0.5999195171026157
zh,Chinese,48,welch_bonferroni,10,10,86,45,SVM,0.6627906976744186,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6289738430583501
zh,Chinese,48,welch_bonferroni,20,20,86,45,SVM,0.7093023255813954,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6883299798792756
zh,Chinese,48,welch_bonferroni,50,50,86,45,SVM,0.7674418604651163,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7338832997987927
zh,Chinese,48,welch_bonferroni,100,100,86,45,SVM,0.8023255813953488,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.69682092555332
zh,Chinese,48,welch_bonferroni,all,192,86,45,SVM,0.8023255813953488,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7025352112676058
el,Greek,48,anova,5,5,46,29,RF,0.8043478260869565,{'clf__n_estimators': 100},0.7440285204991087
el,Greek,48,anova,10,10,46,29,RF,0.782608695652174,{'clf__n_estimators': 100},0.7331550802139037
el,Greek,48,anova,20,20,46,29,RF,0.782608695652174,{'clf__n_estimators': 100},0.7631016042780748
el,Greek,48,anova,50,50,46,29,LR,0.8043478260869565,{'clf__C': 1},0.6983957219251338
el,Greek,48,anova,100,100,46,29,SVM,0.8260869565217391,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7515151515151516
el,Greek,48,anova,all,192,46,29,RF,0.8043478260869565,{'clf__n_estimators': 200},0.7575757575757576
el,Greek,48,welch,5,5,46,29,RF,0.782608695652174,{'clf__n_estimators': 200},0.6452762923351159
el,Greek,48,welch,10,10,46,29,RF,0.7608695652173914,{'clf__n_estimators': 100},0.65650623885918
el,Greek,48,welch,20,20,46,29,RF,0.782608695652174,{'clf__n_estimators': 100},0.7217468805704101
el,Greek,48,welch,50,50,46,29,RF,0.7391304347826086,{'clf__n_estimators': 100},0.7577540106951871
el,Greek,48,welch,100,100,46,29,RF,0.8043478260869565,{'clf__n_estimators': 50},0.757397504456328
el,Greek,48,welch,all,192,46,29,RF,0.8043478260869565,{'clf__n_estimators': 200},0.7575757575757576
el,Greek,48,welch_bonferroni,5,5,46,29,RF,0.782608695652174,{'clf__n_estimators': 200},0.6452762923351159
el,Greek,48,welch_bonferroni,10,10,46,29,SVM,0.7391304347826086,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6563279857397505
el,Greek,48,welch_bonferroni,20,20,46,29,SVM,0.717391304347826,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6971479500891266
el,Greek,48,welch_bonferroni,50,50,46,29,RF,0.717391304347826,{'clf__n_estimators': 50},0.7691622103386809
el,Greek,48,welch_bonferroni,100,100,46,29,RF,0.8043478260869565,{'clf__n_estimators': 200},0.7577540106951872
el,Greek,48,welch_bonferroni,all,192,46,29,RF,0.8043478260869565,{'clf__n_estimators': 200},0.7575757575757576
en,English,49,anova,5,5,463,381,RF,0.8293736501079914,{'clf__n_estimators': 200},0.7937197860962567
en,English,49,anova,10,10,463,381,RF,0.7667386609071274,{'clf__n_estimators': 50},0.7717561497326204
en,English,49,anova,20,20,463,381,RF,0.8034557235421166,{'clf__n_estimators': 50},0.8086374331550802
en,English,49,anova,50,50,463,381,RF,0.8401727861771058,{'clf__n_estimators': 100},0.8150730837789661
en,English,49,anova,100,100,463,381,RF,0.8466522678185745,{'clf__n_estimators': 100},0.8012135472370765
en,English,49,anova,all,193,463,381,RF,0.8488120950323974,{'clf__n_estimators': 200},0.7942873440285205
en,English,49,welch,5,5,463,381,RF,0.8142548596112311,{'clf__n_estimators': 100},0.7985155080213904
en,English,49,welch,10,10,463,381,RF,0.8250539956803455,{'clf__n_estimators': 200},0.8129397504456328
en,English,49,welch,20,20,463,381,RF,0.816414686825054,{'clf__n_estimators': 200},0.8048955436720142
en,English,49,welch,50,50,463,381,RF,0.8423326133909287,{'clf__n_estimators': 200},0.8156035650623886
en,English,49,welch,100,70,463,381,RF,0.8423326133909287,{'clf__n_estimators': 200},0.8289511586452762
en,English,49,welch,all,193,463,381,RF,0.8488120950323974,{'clf__n_estimators': 200},0.7942873440285205
en,English,49,welch_bonferroni,5,5,463,381,RF,0.7537796976241901,{'clf__n_estimators': 100},0.7567771836007131
en,English,49,welch_bonferroni,10,10,463,381,RF,0.8185745140388769,{'clf__n_estimators': 50},0.8032912655971479
en,English,49,welch_bonferroni,20,20,463,381,RF,0.816414686825054,{'clf__n_estimators': 200},0.8102474153297683
en,English,49,welch_bonferroni,50,50,463,381,RF,0.8444924406047516,{'clf__n_estimators': 200},0.8177397504456329
en,English,49,welch_bonferroni,100,70,463,381,RF,0.8466522678185745,{'clf__n_estimators': 200},0.8273426024955437
en,English,49,welch_bonferroni,all,193,463,381,RF,0.8488120950323974,{'clf__n_estimators': 200},0.7942873440285205
es,Spanish,49,anova,5,5,67,25,RF,0.7910447761194029,{'clf__n_estimators': 50},0.6666666666666667
es,Spanish,49,anova,10,10,67,25,RF,0.8059701492537313,{'clf__n_estimators': 50},0.6133333333333333
es,Spanish,49,anova,20,20,67,25,RF,0.8208955223880597,{'clf__n_estimators': 50},0.64
es,Spanish,49,anova,50,50,67,25,RF,0.8059701492537313,{'clf__n_estimators': 200},0.6711111111111111
es,Spanish,49,anova,100,69,67,25,RF,0.8208955223880597,{'clf__n_estimators': 50},0.6533333333333333
es,Spanish,49,anova,all,69,67,25,RF,0.8208955223880597,{'clf__n_estimators': 50},0.6533333333333334
es,Spanish,49,welch,5,5,67,25,SVM,0.746268656716418,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6755555555555555
es,Spanish,49,welch,10,10,67,25,SVM,0.7761194029850746,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.6444444444444445
es,Spanish,49,welch,20,20,67,25,SVM,0.7313432835820896,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.64
es,Spanish,49,welch,50,50,67,25,RF,0.7761194029850746,{'clf__n_estimators': 50},0.6133333333333334
es,Spanish,49,welch,100,69,67,25,RF,0.7761194029850746,{'clf__n_estimators': 50},0.6488888888888888
es,Spanish,49,welch,all,69,67,25,RF,0.8208955223880597,{'clf__n_estimators': 50},0.6533333333333334
es,Spanish,49,welch_bonferroni,5,5,67,25,LR,0.7910447761194029,{'clf__C': 1},0.6266666666666667
es,Spanish,49,welch_bonferroni,10,10,67,25,SVM,0.7761194029850746,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.6444444444444445
es,Spanish,49,welch_bonferroni,20,20,67,25,RF,0.7611940298507462,{'clf__n_estimators': 200},0.6088888888888888
es,Spanish,49,welch_bonferroni,50,50,67,25,RF,0.7761194029850746,{'clf__n_estimators': 50},0.6133333333333333
es,Spanish,49,welch_bonferroni,100,69,67,25,RF,0.7910447761194029,{'clf__n_estimators': 100},0.6488888888888888
es,Spanish,49,welch_bonferroni,all,69,67,25,RF,0.8208955223880597,{'clf__n_estimators': 50},0.6533333333333334
zh,Chinese,49,anova,5,5,75,45,RF,0.6933333333333334,{'clf__n_estimators': 200},0.7031582952815829
zh,Chinese,49,anova,10,10,75,45,RF,0.76,{'clf__n_estimators': 200},0.6866818873668189
zh,Chinese,49,anova,20,20,75,45,RF,0.6933333333333334,{'clf__n_estimators': 100},0.7031202435312024
zh,Chinese,49,anova,50,50,75,45,RF,0.7866666666666666,{'clf__n_estimators': 100},0.7087899543378995
zh,Chinese,49,anova,100,100,75,45,DT,0.8533333333333334,{'clf__max_depth': 10},0.6318873668188736
zh,Chinese,49,anova,all,192,75,45,RF,0.8533333333333334,{'clf__n_estimators': 100},0.6949771689497716
zh,Chinese,49,welch,5,5,75,45,RF,0.68,{'clf__n_estimators': 100},0.6864155251141553
zh,Chinese,49,welch,10,10,75,45,RF,0.7466666666666667,{'clf__n_estimators': 50},0.6948630136986301
zh,Chinese,49,welch,20,20,75,45,RF,0.7733333333333333,{'clf__n_estimators': 50},0.6920091324200913
zh,Chinese,49,welch,50,50,75,45,SVM,0.84,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7388508371385083
zh,Chinese,49,welch,100,100,75,45,DT,0.84,{'clf__max_depth': 10},0.6536910197869102
zh,Chinese,49,welch,all,192,75,45,RF,0.8533333333333334,{'clf__n_estimators': 100},0.6949771689497716
zh,Chinese,49,welch_bonferroni,5,5,75,45,SVM,0.6533333333333333,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6287671232876713
zh,Chinese,49,welch_bonferroni,10,10,75,45,RF,0.6933333333333334,{'clf__n_estimators': 200},0.6783866057838661
zh,Chinese,49,welch_bonferroni,20,20,75,45,SVM,0.76,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6752663622526637
zh,Chinese,49,welch_bonferroni,50,50,75,45,SVM,0.84,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7167808219178082
zh,Chinese,49,welch_bonferroni,100,100,75,45,RF,0.8266666666666667,{'clf__n_estimators': 200},0.7114916286149162
zh,Chinese,49,welch_bonferroni,all,192,75,45,RF,0.8533333333333334,{'clf__n_estimators': 100},0.6949771689497716
el,Greek,49,anova,5,5,43,29,RF,0.7441860465116279,{'clf__n_estimators': 100},0.7141176470588236
el,Greek,49,anova,10,10,43,29,RF,0.7906976744186046,{'clf__n_estimators': 200},0.7436974789915966
el,Greek,49,anova,20,20,43,29,RF,0.813953488372093,{'clf__n_estimators': 50},0.7263865546218486
el,Greek,49,anova,50,50,43,29,SVM,0.813953488372093,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7667226890756302
el,Greek,49,anova,100,100,43,29,RF,0.7906976744186046,{'clf__n_estimators': 100},0.7431932773109243
el,Greek,49,anova,all,192,43,29,RF,0.8837209302325582,{'clf__n_estimators': 200},0.7431932773109244
el,Greek,49,welch,5,5,43,29,SVM,0.7209302325581395,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7440336134453782
el,Greek,49,welch,10,10,43,29,RF,0.7209302325581395,{'clf__n_estimators': 50},0.7265546218487394
el,Greek,49,welch,20,20,43,29,RF,0.813953488372093,{'clf__n_estimators': 200},0.6858823529411765
el,Greek,49,welch,50,50,43,29,SVM,0.8372093023255814,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7203361344537815
el,Greek,49,welch,100,100,43,29,RF,0.7674418604651163,{'clf__n_estimators': 100},0.7379831932773109
el,Greek,49,welch,all,192,43,29,RF,0.8837209302325582,{'clf__n_estimators': 200},0.7431932773109244
el,Greek,49,welch_bonferroni,5,5,43,29,SVM,0.7209302325581395,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7440336134453782
el,Greek,49,welch_bonferroni,10,10,43,29,RF,0.6976744186046512,{'clf__n_estimators': 100},0.7383193277310924
el,Greek,49,welch_bonferroni,20,20,43,29,RF,0.7906976744186046,{'clf__n_estimators': 50},0.7094117647058823
el,Greek,49,welch_bonferroni,50,50,43,29,RF,0.8604651162790697,{'clf__n_estimators': 100},0.7263865546218489
el,Greek,49,welch_bonferroni,100,100,43,29,RF,0.7906976744186046,{'clf__n_estimators': 200},0.7089075630252101
el,Greek,49,welch_bonferroni,all,192,43,29,RF,0.8837209302325582,{'clf__n_estimators': 200},0.7431932773109244
en,English,50,anova,5,5,450,381,RF,0.8088888888888889,{'clf__n_estimators': 200},0.8072986624527344
en,English,50,anova,10,10,450,381,RF,0.7844444444444445,{'clf__n_estimators': 100},0.7505135730007336
en,English,50,anova,20,20,450,381,RF,0.8044444444444444,{'clf__n_estimators': 200},0.8104746317512275
en,English,50,anova,50,50,450,381,RF,0.8266666666666667,{'clf__n_estimators': 100},0.8380693041368023
en,English,50,anova,100,100,450,381,RF,0.8311111111111111,{'clf__n_estimators': 100},0.8019922117500988
en,English,50,anova,all,193,450,381,RF,0.8355555555555556,{'clf__n_estimators': 100},0.8019922117500988
en,English,50,welch,5,5,450,381,RF,0.8066666666666666,{'clf__n_estimators': 200},0.7701633839381455
en,English,50,welch,10,10,450,381,RF,0.8222222222222222,{'clf__n_estimators': 200},0.812073198261753
en,English,50,welch,20,20,450,381,RF,0.8155555555555556,{'clf__n_estimators': 50},0.807819290027654
en,English,50,welch,50,50,450,381,RF,0.8244444444444444,{'clf__n_estimators': 100},0.8210931768158474
en,English,50,welch,100,70,450,381,RF,0.8311111111111111,{'clf__n_estimators': 200},0.8364777922004627
en,English,50,welch,all,193,450,381,RF,0.8355555555555556,{'clf__n_estimators': 100},0.8019922117500988
en,English,50,welch_bonferroni,5,5,450,381,RF,0.7733333333333333,{'clf__n_estimators': 200},0.7557960381511372
en,English,50,welch_bonferroni,10,10,450,381,RF,0.8044444444444444,{'clf__n_estimators': 200},0.814193803262035
en,English,50,welch_bonferroni,20,20,450,381,RF,0.8222222222222222,{'clf__n_estimators': 50},0.8184307805180879
en,English,50,welch_bonferroni,50,50,450,381,RF,0.8311111111111111,{'clf__n_estimators': 50},0.8205598510073931
en,English,50,welch_bonferroni,100,70,450,381,RF,0.8266666666666667,{'clf__n_estimators': 100},0.8364792031153
en,English,50,welch_bonferroni,all,193,450,381,RF,0.8355555555555556,{'clf__n_estimators': 100},0.8019922117500988
es,Spanish,50,anova,5,5,54,25,RF,0.7592592592592593,{'clf__n_estimators': 50},0.6721631205673758
es,Spanish,50,anova,10,10,54,25,LR,0.7777777777777778,{'clf__C': 0.1},0.6555851063829786
es,Spanish,50,anova,20,20,54,25,LR,0.8148148148148148,{'clf__C': 1},0.6634751773049646
es,Spanish,50,anova,50,50,54,25,RF,0.7777777777777778,{'clf__n_estimators': 100},0.6638297872340425
es,Spanish,50,anova,100,69,54,25,LR,0.7222222222222222,{'clf__C': 0.1},0.6681737588652482
es,Spanish,50,anova,all,69,54,25,RF,0.7222222222222222,{'clf__n_estimators': 200},0.6806737588652482
es,Spanish,50,welch,5,5,54,25,SVM,0.7222222222222222,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.6928191489361702
es,Spanish,50,welch,10,10,54,25,SVM,0.7222222222222222,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.676241134751773
es,Spanish,50,welch,20,20,54,25,SVM,0.7222222222222222,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6842198581560284
es,Spanish,50,welch,50,50,54,25,LR,0.7592592592592593,{'clf__C': 0.1},0.5963652482269504
es,Spanish,50,welch,100,69,54,25,RF,0.7592592592592593,{'clf__n_estimators': 200},0.6554078014184397
es,Spanish,50,welch,all,69,54,25,RF,0.7222222222222222,{'clf__n_estimators': 200},0.6806737588652482
es,Spanish,50,welch_bonferroni,5,5,54,25,SVM,0.7222222222222222,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.6928191489361702
es,Spanish,50,welch_bonferroni,10,10,54,25,SVM,0.7222222222222222,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.676241134751773
es,Spanish,50,welch_bonferroni,20,20,54,25,SVM,0.7037037037037037,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.684131205673759
es,Spanish,50,welch_bonferroni,50,50,54,25,LR,0.7592592592592593,{'clf__C': 0.1},0.5963652482269504
es,Spanish,50,welch_bonferroni,100,69,54,25,RF,0.7777777777777778,{'clf__n_estimators': 100},0.6682624113475176
es,Spanish,50,welch_bonferroni,all,69,54,25,RF,0.7222222222222222,{'clf__n_estimators': 200},0.6806737588652482
zh,Chinese,50,anova,5,5,97,45,DT,0.6391752577319587,{'clf__max_depth': 10},0.6066069906223359
zh,Chinese,50,anova,10,10,97,45,RF,0.7422680412371134,{'clf__n_estimators': 200},0.6973145780051151
zh,Chinese,50,anova,20,20,97,45,RF,0.7216494845360825,{'clf__n_estimators': 200},0.703154305200341
zh,Chinese,50,anova,50,50,97,45,RF,0.711340206185567,{'clf__n_estimators': 100},0.691304347826087
zh,Chinese,50,anova,100,100,97,45,SVM,0.8350515463917526,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7237425404944587
zh,Chinese,50,anova,all,192,97,45,SVM,0.8247422680412371,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6915174765558396
zh,Chinese,50,welch,5,5,97,45,RF,0.5670103092783505,{'clf__n_estimators': 50},0.6123614663256607
zh,Chinese,50,welch,10,10,97,45,DT,0.6391752577319587,{'clf__max_depth': 10},0.6183716965046887
zh,Chinese,50,welch,20,20,97,45,DT,0.6907216494845361,{'clf__max_depth': 10},0.6388320545609549
zh,Chinese,50,welch,50,50,97,45,LR,0.8144329896907216,{'clf__C': 1},0.6619778346121057
zh,Chinese,50,welch,100,100,97,45,SVM,0.7731958762886598,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7120204603580563
zh,Chinese,50,welch,all,192,97,45,SVM,0.8247422680412371,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6915174765558396
zh,Chinese,50,welch_bonferroni,5,5,97,45,RF,0.5567010309278351,{'clf__n_estimators': 50},0.6124467178175618
zh,Chinese,50,welch_bonferroni,10,10,97,45,DT,0.6907216494845361,{'clf__max_depth': 20},0.6239556692242114
zh,Chinese,50,welch_bonferroni,20,20,97,45,SVM,0.7216494845360825,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6885763000852515
zh,Chinese,50,welch_bonferroni,50,50,97,45,LR,0.8144329896907216,{'clf__C': 10},0.6767689684569479
zh,Chinese,50,welch_bonferroni,100,100,97,45,SVM,0.7731958762886598,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7149616368286446
zh,Chinese,50,welch_bonferroni,all,192,97,45,SVM,0.8247422680412371,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6915174765558396
el,Greek,50,anova,5,5,49,29,LR,0.7346938775510204,{'clf__C': 1},0.6504456327985739
el,Greek,50,anova,10,10,49,29,RF,0.7346938775510204,{'clf__n_estimators': 200},0.6807486631016042
el,Greek,50,anova,20,20,49,29,LR,0.8163265306122449,{'clf__C': 0.1},0.6620320855614973
el,Greek,50,anova,50,50,49,29,RF,0.8979591836734694,{'clf__n_estimators': 200},0.7529411764705882
el,Greek,50,anova,100,100,49,29,RF,0.9387755102040817,{'clf__n_estimators': 200},0.7409982174688057
el,Greek,50,anova,all,192,49,29,RF,0.8775510204081632,{'clf__n_estimators': 100},0.704812834224599
el,Greek,50,welch,5,5,49,29,LR,0.8163265306122449,{'clf__C': 1},0.5306595365418895
el,Greek,50,welch,10,10,49,29,RF,0.7959183673469388,{'clf__n_estimators': 50},0.6629233511586452
el,Greek,50,welch,20,20,49,29,RF,0.7755102040816326,{'clf__n_estimators': 50},0.6746880570409981
el,Greek,50,welch,50,50,49,29,RF,0.8367346938775511,{'clf__n_estimators': 200},0.6811051693404635
el,Greek,50,welch,100,100,49,29,RF,0.8571428571428571,{'clf__n_estimators': 100},0.7224598930481284
el,Greek,50,welch,all,192,49,29,RF,0.8775510204081632,{'clf__n_estimators': 100},0.704812834224599
el,Greek,50,welch_bonferroni,5,5,49,29,RF,0.8367346938775511,{'clf__n_estimators': 200},0.6750445632798574
el,Greek,50,welch_bonferroni,10,10,49,29,RF,0.7755102040816326,{'clf__n_estimators': 50},0.6627450980392157
el,Greek,50,welch_bonferroni,20,20,49,29,DT,0.7959183673469388,{'clf__max_depth': 10},0.6860962566844919
el,Greek,50,welch_bonferroni,50,50,49,29,RF,0.8367346938775511,{'clf__n_estimators': 200},0.6987522281639929
el,Greek,50,welch_bonferroni,100,100,49,29,RF,0.8775510204081632,{'clf__n_estimators': 50},0.746524064171123
el,Greek,50,welch_bonferroni,all,192,49,29,RF,0.8775510204081632,{'clf__n_estimators': 100},0.704812834224599
en,English,51,anova,5,5,489,381,RF,0.8425357873210634,{'clf__n_estimators': 100},0.7897018970189703
en,English,51,anova,10,10,489,381,RF,0.7934560327198364,{'clf__n_estimators': 50},0.7560975609756098
en,English,51,anova,20,20,489,381,RF,0.8445807770961146,{'clf__n_estimators': 100},0.8065040650406505
en,English,51,anova,50,50,489,381,RF,0.8629856850715747,{'clf__n_estimators': 200},0.8254742547425475
en,English,51,anova,100,100,489,381,RF,0.8609406952965235,{'clf__n_estimators': 200},0.8059620596205963
en,English,51,anova,all,193,489,381,RF,0.8650306748466258,{'clf__n_estimators': 200},0.802168021680217
en,English,51,welch,5,5,489,381,RF,0.8282208588957055,{'clf__n_estimators': 50},0.7799457994579945
en,English,51,welch,10,10,489,381,RF,0.8425357873210634,{'clf__n_estimators': 50},0.8146341463414635
en,English,51,welch,20,20,489,381,RF,0.852760736196319,{'clf__n_estimators': 200},0.7983739837398375
en,English,51,welch,50,50,489,381,RF,0.8609406952965235,{'clf__n_estimators': 200},0.821680216802168
en,English,51,welch,100,70,489,381,RF,0.8650306748466258,{'clf__n_estimators': 200},0.8233062330623306
en,English,51,welch,all,193,489,381,RF,0.8650306748466258,{'clf__n_estimators': 200},0.802168021680217
en,English,51,welch_bonferroni,5,5,489,381,SVM,0.8098159509202454,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.734959349593496
en,English,51,welch_bonferroni,10,10,489,381,RF,0.8466257668711656,{'clf__n_estimators': 50},0.8010840108401084
en,English,51,welch_bonferroni,20,20,489,381,RF,0.8629856850715747,{'clf__n_estimators': 200},0.8092140921409214
en,English,51,welch_bonferroni,50,50,489,381,RF,0.8609406952965235,{'clf__n_estimators': 100},0.8260162601626015
en,English,51,welch_bonferroni,100,70,489,381,RF,0.8650306748466258,{'clf__n_estimators': 200},0.82710027100271
en,English,51,welch_bonferroni,all,193,489,381,RF,0.8650306748466258,{'clf__n_estimators': 200},0.802168021680217
es,Spanish,51,anova,5,5,60,25,RF,0.7,{'clf__n_estimators': 100},0.6642923219241442
es,Spanish,51,anova,10,10,60,25,RF,0.7666666666666667,{'clf__n_estimators': 100},0.6902867715078631
es,Spanish,51,anova,20,20,60,25,RF,0.7166666666666667,{'clf__n_estimators': 200},0.6941720629047179
es,Spanish,51,anova,50,50,60,25,RF,0.6833333333333333,{'clf__n_estimators': 100},0.6898242368177613
es,Spanish,51,anova,100,69,60,25,LR,0.7166666666666667,{'clf__C': 0.1},0.6553191489361703
es,Spanish,51,anova,all,69,60,25,RF,0.7333333333333333,{'clf__n_estimators': 100},0.6725254394079556
es,Spanish,51,welch,5,5,60,25,DT,0.7,{'clf__max_depth': 10},0.5993524514338575
es,Spanish,51,welch,10,10,60,25,DT,0.6666666666666666,{'clf__max_depth': 10},0.5776133209990749
es,Spanish,51,welch,20,20,60,25,RF,0.6166666666666667,{'clf__n_estimators': 50},0.6251618871415356
es,Spanish,51,welch,50,50,60,25,RF,0.6333333333333333,{'clf__n_estimators': 50},0.6378353376503237
es,Spanish,51,welch,100,69,60,25,RF,0.7333333333333333,{'clf__n_estimators': 50},0.6682701202590193
es,Spanish,51,welch,all,69,60,25,RF,0.7333333333333333,{'clf__n_estimators': 100},0.6725254394079556
es,Spanish,51,welch_bonferroni,5,5,60,25,DT,0.7,{'clf__max_depth': 10},0.5993524514338575
es,Spanish,51,welch_bonferroni,10,10,60,25,RF,0.65,{'clf__n_estimators': 200},0.6467160037002776
es,Spanish,51,welch_bonferroni,20,20,60,25,RF,0.65,{'clf__n_estimators': 200},0.6422756706753006
es,Spanish,51,welch_bonferroni,50,50,60,25,SVM,0.6166666666666667,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6595744680851063
es,Spanish,51,welch_bonferroni,100,69,60,25,LR,0.7166666666666667,{'clf__C': 0.1},0.6553191489361703
es,Spanish,51,welch_bonferroni,all,69,60,25,RF,0.7333333333333333,{'clf__n_estimators': 100},0.6725254394079556
zh,Chinese,51,anova,5,5,70,45,RF,0.8857142857142857,{'clf__n_estimators': 50},0.7016290262865604
zh,Chinese,51,anova,10,10,70,45,RF,0.8857142857142857,{'clf__n_estimators': 200},0.7071455016660496
zh,Chinese,51,anova,20,20,70,45,RF,0.8571428571428571,{'clf__n_estimators': 200},0.7070714550166605
zh,Chinese,51,anova,50,50,70,45,RF,0.9285714285714286,{'clf__n_estimators': 200},0.7124768604220659
zh,Chinese,51,anova,100,100,70,45,RF,0.9142857142857143,{'clf__n_estimators': 50},0.7125509070714551
zh,Chinese,51,anova,all,192,70,45,RF,0.9142857142857143,{'clf__n_estimators': 100},0.693631988152536
zh,Chinese,51,welch,5,5,70,45,RF,0.7714285714285715,{'clf__n_estimators': 50},0.6011477230655313
zh,Chinese,51,welch,10,10,70,45,RF,0.8285714285714286,{'clf__n_estimators': 100},0.6308404294705665
zh,Chinese,51,welch,20,20,70,45,RF,0.8142857142857143,{'clf__n_estimators': 100},0.6555349870418363
zh,Chinese,51,welch,50,50,70,45,RF,0.9142857142857143,{'clf__n_estimators': 100},0.7071455016660496
zh,Chinese,51,welch,100,100,70,45,RF,0.9,{'clf__n_estimators': 200},0.6909292854498333
zh,Chinese,51,welch,all,192,70,45,RF,0.9142857142857143,{'clf__n_estimators': 100},0.693631988152536
zh,Chinese,51,welch_bonferroni,5,5,70,45,RF,0.7571428571428571,{'clf__n_estimators': 200},0.6499074416882636
zh,Chinese,51,welch_bonferroni,10,10,70,45,RF,0.8,{'clf__n_estimators': 50},0.6445390596075529
zh,Chinese,51,welch_bonferroni,20,20,70,45,RF,0.8285714285714286,{'clf__n_estimators': 100},0.6526471677156609
zh,Chinese,51,welch_bonferroni,50,50,70,45,RF,0.9,{'clf__n_estimators': 200},0.7233617178822658
zh,Chinese,51,welch_bonferroni,100,100,70,45,RF,0.9142857142857143,{'clf__n_estimators': 200},0.7071825249907442
zh,Chinese,51,welch_bonferroni,all,192,70,45,RF,0.9142857142857143,{'clf__n_estimators': 100},0.693631988152536
el,Greek,51,anova,5,5,52,29,RF,0.8269230769230769,{'clf__n_estimators': 50},0.6308712121212121
el,Greek,51,anova,10,10,52,29,RF,0.8076923076923077,{'clf__n_estimators': 200},0.7168560606060607
el,Greek,51,anova,20,20,52,29,RF,0.9038461538461539,{'clf__n_estimators': 200},0.7107954545454546
el,Greek,51,anova,50,50,52,29,RF,0.8653846153846154,{'clf__n_estimators': 200},0.7481060606060607
el,Greek,51,anova,100,100,52,29,RF,0.8461538461538461,{'clf__n_estimators': 100},0.7232954545454546
el,Greek,51,anova,all,192,52,29,RF,0.8846153846153846,{'clf__n_estimators': 100},0.6931818181818181
el,Greek,51,welch,5,5,52,29,RF,0.7692307692307693,{'clf__n_estimators': 50},0.7051136363636364
el,Greek,51,welch,10,10,52,29,RF,0.8269230769230769,{'clf__n_estimators': 50},0.6553030303030303
el,Greek,51,welch,20,20,52,29,RF,0.7692307692307693,{'clf__n_estimators': 100},0.6920454545454546
