feature_set,language_code,language,seed,ranking_method,top_k,num_features,pool_features,usable_features,welch_bonferroni_significant_features,test_rows,test_groups,model_family,accuracy,best_params,cv_accuracy
extended_excluding_task_specific,zh,Chinese,49,anova,5,5,382,206,65,75,45,RF,0.68,{'clf__n_estimators': 100},0.6947869101978691
extended_excluding_task_specific,zh,Chinese,49,anova,10,10,382,206,65,75,45,RF,0.7733333333333333,{'clf__n_estimators': 50},0.6921613394216133
extended_excluding_task_specific,zh,Chinese,49,anova,20,20,382,206,65,75,45,DT,0.6933333333333334,{'clf__max_depth': 20},0.689117199391172
extended_excluding_task_specific,zh,Chinese,49,anova,50,50,382,206,65,75,45,LR,0.7866666666666666,{'clf__C': 10},0.7165525114155251
extended_excluding_task_specific,zh,Chinese,49,anova,100,100,382,206,65,75,45,RF,0.8666666666666667,{'clf__n_estimators': 200},0.694939117199391
extended_excluding_task_specific,zh,Chinese,49,anova,all,206,382,206,65,75,45,RF,0.8666666666666667,{'clf__n_estimators': 50},0.6812785388127853
extended_excluding_task_specific,zh,Chinese,49,welch_bonferroni,5,5,382,206,65,75,45,LR,0.72,{'clf__C': 0.1},0.6452054794520548
extended_excluding_task_specific,zh,Chinese,49,welch_bonferroni,10,10,382,206,65,75,45,RF,0.68,{'clf__n_estimators': 50},0.7059741248097412
extended_excluding_task_specific,zh,Chinese,49,welch_bonferroni,20,20,382,206,65,75,45,DT,0.76,{'clf__max_depth': 10},0.7030821917808219
extended_excluding_task_specific,zh,Chinese,49,welch_bonferroni,50,50,382,206,65,75,45,RF,0.8133333333333334,{'clf__n_estimators': 100},0.6894596651445967
extended_excluding_task_specific,zh,Chinese,49,welch_bonferroni,100,100,382,206,65,75,45,SVM,0.84,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.7247716894977169
extended_excluding_task_specific,zh,Chinese,49,welch_bonferroni,all,206,382,206,65,75,45,RF,0.8666666666666667,{'clf__n_estimators': 50},0.6812785388127853
extended_excluding_task_specific,el,Greek,49,anova,5,5,382,205,15,43,29,RF,0.6976744186046512,{'clf__n_estimators': 200},0.7084033613445379
extended_excluding_task_specific,el,Greek,49,anova,10,10,382,205,15,43,29,RF,0.7906976744186046,{'clf__n_estimators': 200},0.7376470588235293
extended_excluding_task_specific,el,Greek,49,anova,20,20,382,205,15,43,29,SVM,0.7906976744186046,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7489075630252101
extended_excluding_task_specific,el,Greek,49,anova,50,50,382,205,15,43,29,RF,0.8604651162790697,{'clf__n_estimators': 100},0.7378151260504202
extended_excluding_task_specific,el,Greek,49,anova,100,100,382,205,15,43,29,RF,0.8372093023255814,{'clf__n_estimators': 50},0.7497478991596639
extended_excluding_task_specific,el,Greek,49,anova,all,205,382,205,15,43,29,RF,0.8372093023255814,{'clf__n_estimators': 50},0.7547899159663866
extended_excluding_task_specific,el,Greek,49,welch_bonferroni,5,5,382,205,15,43,29,RF,0.7441860465116279,{'clf__n_estimators': 100},0.7670588235294117
extended_excluding_task_specific,el,Greek,49,welch_bonferroni,10,10,382,205,15,43,29,RF,0.7906976744186046,{'clf__n_estimators': 100},0.7142857142857142
extended_excluding_task_specific,el,Greek,49,welch_bonferroni,20,20,382,205,15,43,29,RF,0.7906976744186046,{'clf__n_estimators': 200},0.7084033613445377
extended_excluding_task_specific,el,Greek,49,welch_bonferroni,50,50,382,205,15,43,29,SVM,0.7906976744186046,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7783193277310925
extended_excluding_task_specific,el,Greek,49,welch_bonferroni,100,100,382,205,15,43,29,RF,0.8372093023255814,{'clf__n_estimators': 100},0.7322689075630252
extended_excluding_task_specific,el,Greek,49,welch_bonferroni,all,205,382,205,15,43,29,RF,0.8372093023255814,{'clf__n_estimators': 50},0.7547899159663866
extended_excluding_task_specific,en,English,50,anova,5,5,382,208,49,450,381,RF,0.8111111111111111,{'clf__n_estimators': 50},0.8009326147073763
extended_excluding_task_specific,en,English,50,anova,10,10,382,208,49,450,381,RF,0.8266666666666667,{'clf__n_estimators': 100},0.81260511315537
extended_excluding_task_specific,en,English,50,anova,20,20,382,208,49,450,381,LR,0.8222222222222222,{'clf__C': 0.1},0.8120703764320785
extended_excluding_task_specific,en,English,50,anova,50,50,382,208,49,450,381,RF,0.8311111111111111,{'clf__n_estimators': 50},0.8104802754105762
extended_excluding_task_specific,en,English,50,anova,100,100,382,208,49,450,381,LR,0.8266666666666667,{'clf__C': 0.1},0.7791847734070771
extended_excluding_task_specific,en,English,50,anova,all,208,382,208,49,450,381,LR,0.8288888888888889,{'clf__C': 0.1},0.7828954794288616
extended_excluding_task_specific,en,English,50,welch_bonferroni,5,5,382,208,49,450,381,RF,0.8244444444444444,{'clf__n_estimators': 200},0.8046475534736723
extended_excluding_task_specific,en,English,50,welch_bonferroni,10,10,382,208,49,450,381,LR,0.8155555555555556,{'clf__C': 0.1},0.8062348326655003
extended_excluding_task_specific,en,English,50,welch_bonferroni,20,20,382,208,49,450,381,RF,0.8266666666666667,{'clf__n_estimators': 200},0.8157839042835373
extended_excluding_task_specific,en,English,50,welch_bonferroni,50,50,382,208,49,450,381,RF,0.8244444444444444,{'clf__n_estimators': 100},0.8163214628365033
extended_excluding_task_specific,en,English,50,welch_bonferroni,100,85,382,208,49,450,381,LR,0.8288888888888889,{'clf__C': 0.1},0.7860785033015407
extended_excluding_task_specific,en,English,50,welch_bonferroni,all,208,382,208,49,450,381,LR,0.8288888888888889,{'clf__C': 0.1},0.7828954794288616
extended_excluding_task_specific,es,Spanish,50,anova,5,5,382,83,2,54,25,RF,0.7962962962962963,{'clf__n_estimators': 200},0.6937943262411348
extended_excluding_task_specific,es,Spanish,50,anova,10,10,382,83,2,54,25,LR,0.7777777777777778,{'clf__C': 0.1},0.6679964539007093
extended_excluding_task_specific,es,Spanish,50,anova,20,20,382,83,2,54,25,SVM,0.7962962962962963,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.676595744680851
extended_excluding_task_specific,es,Spanish,50,anova,50,50,382,83,2,54,25,LR,0.7777777777777778,{'clf__C': 1},0.6976063829787235
extended_excluding_task_specific,es,Spanish,50,anova,100,83,382,83,2,54,25,RF,0.7962962962962963,{'clf__n_estimators': 200},0.6851063829787234
extended_excluding_task_specific,es,Spanish,50,anova,all,83,382,83,2,54,25,RF,0.7592592592592593,{'clf__n_estimators': 200},0.6680851063829787
extended_excluding_task_specific,es,Spanish,50,welch_bonferroni,5,5,382,83,2,54,25,SVM,0.7962962962962963,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6468971631205674
extended_excluding_task_specific,es,Spanish,50,welch_bonferroni,10,10,382,83,2,54,25,LR,0.7592592592592593,{'clf__C': 0.1},0.6637411347517731
extended_excluding_task_specific,es,Spanish,50,welch_bonferroni,20,20,382,83,2,54,25,SVM,0.7962962962962963,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.676595744680851
extended_excluding_task_specific,es,Spanish,50,welch_bonferroni,50,50,382,83,2,54,25,LR,0.7777777777777778,{'clf__C': 1},0.6976063829787235
extended_excluding_task_specific,es,Spanish,50,welch_bonferroni,100,83,382,83,2,54,25,LR,0.7407407407407407,{'clf__C': 0.1},0.70177304964539
extended_excluding_task_specific,es,Spanish,50,welch_bonferroni,all,83,382,83,2,54,25,RF,0.7592592592592593,{'clf__n_estimators': 200},0.6680851063829787
extended_excluding_task_specific,zh,Chinese,50,anova,5,5,382,206,68,97,45,RF,0.6804123711340206,{'clf__n_estimators': 100},0.6064364876385337
extended_excluding_task_specific,zh,Chinese,50,anova,10,10,382,206,68,97,45,RF,0.7525773195876289,{'clf__n_estimators': 50},0.6913895993179882
extended_excluding_task_specific,zh,Chinese,50,anova,20,20,382,206,68,97,45,RF,0.7216494845360825,{'clf__n_estimators': 50},0.6884910485933504
extended_excluding_task_specific,zh,Chinese,50,anova,50,50,382,206,68,97,45,DT,0.7628865979381443,{'clf__max_depth': 10},0.6359335038363171
extended_excluding_task_specific,zh,Chinese,50,anova,100,100,382,206,68,97,45,SVM,0.8144329896907216,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7178601875532823
extended_excluding_task_specific,zh,Chinese,50,anova,all,206,382,206,68,97,45,SVM,0.845360824742268,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6973998294970162
extended_excluding_task_specific,zh,Chinese,50,welch_bonferroni,5,5,382,206,68,97,45,RF,0.6288659793814433,{'clf__n_estimators': 50},0.5830775788576299
extended_excluding_task_specific,zh,Chinese,50,welch_bonferroni,10,10,382,206,68,97,45,DT,0.7525773195876289,{'clf__max_depth': 10},0.6329497016197784
extended_excluding_task_specific,zh,Chinese,50,welch_bonferroni,20,20,382,206,68,97,45,RF,0.7422680412371134,{'clf__n_estimators': 200},0.7061381074168798
extended_excluding_task_specific,zh,Chinese,50,welch_bonferroni,50,50,382,206,68,97,45,LR,0.7422680412371134,{'clf__C': 1},0.6855924978687127
extended_excluding_task_specific,zh,Chinese,50,welch_bonferroni,100,100,382,206,68,97,45,SVM,0.8247422680412371,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7237425404944587
extended_excluding_task_specific,zh,Chinese,50,welch_bonferroni,all,206,382,206,68,97,45,SVM,0.845360824742268,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6973998294970162
extended_excluding_task_specific,el,Greek,50,anova,5,5,382,205,6,49,29,RF,0.7346938775510204,{'clf__n_estimators': 100},0.6805704099821747
extended_excluding_task_specific,el,Greek,50,anova,10,10,382,205,6,49,29,RF,0.7346938775510204,{'clf__n_estimators': 100},0.6688057040998217
extended_excluding_task_specific,el,Greek,50,anova,20,20,382,205,6,49,29,LR,0.7959183673469388,{'clf__C': 1},0.6680926916221033
extended_excluding_task_specific,el,Greek,50,anova,50,50,382,205,6,49,29,RF,0.9183673469387756,{'clf__n_estimators': 200},0.7532976827094473
extended_excluding_task_specific,el,Greek,50,anova,100,100,382,205,6,49,29,RF,0.9387755102040816,{'clf__n_estimators': 200},0.7411764705882352
extended_excluding_task_specific,el,Greek,50,anova,all,205,382,205,6,49,29,RF,0.9183673469387756,{'clf__n_estimators': 200},0.7351158645276292
extended_excluding_task_specific,el,Greek,50,welch_bonferroni,5,5,382,205,6,49,29,LR,0.7755102040816326,{'clf__C': 1},0.6688057040998218
extended_excluding_task_specific,el,Greek,50,welch_bonferroni,10,10,382,205,6,49,29,RF,0.7142857142857143,{'clf__n_estimators': 100},0.6926916221033868
extended_excluding_task_specific,el,Greek,50,welch_bonferroni,20,20,382,205,6,49,29,RF,0.8163265306122449,{'clf__n_estimators': 50},0.7345811051693405
extended_excluding_task_specific,el,Greek,50,welch_bonferroni,50,50,382,205,6,49,29,RF,0.8979591836734694,{'clf__n_estimators': 200},0.7590017825311943
extended_excluding_task_specific,el,Greek,50,welch_bonferroni,100,100,382,205,6,49,29,RF,0.9183673469387756,{'clf__n_estimators': 200},0.76524064171123
extended_excluding_task_specific,el,Greek,50,welch_bonferroni,all,205,382,205,6,49,29,RF,0.9183673469387756,{'clf__n_estimators': 200},0.7351158645276292
extended_excluding_task_specific,en,English,51,anova,5,5,382,208,41,489,381,RF,0.8425357873210634,{'clf__n_estimators': 200},0.791869918699187
extended_excluding_task_specific,en,English,51,anova,10,10,382,208,41,489,381,RF,0.8486707566462167,{'clf__n_estimators': 200},0.8168021680216802
extended_excluding_task_specific,en,English,51,anova,20,20,382,208,41,489,381,RF,0.852760736196319,{'clf__n_estimators': 50},0.8043360433604336
extended_excluding_task_specific,en,English,51,anova,50,50,382,208,41,489,381,RF,0.8732106339468303,{'clf__n_estimators': 50},0.8059620596205963
extended_excluding_task_specific,en,English,51,anova,100,100,382,208,41,489,381,RF,0.8670756646216768,{'clf__n_estimators': 100},0.7934959349593496
extended_excluding_task_specific,en,English,51,anova,all,208,382,208,41,489,381,RF,0.8670756646216768,{'clf__n_estimators': 50},0.7934959349593496
extended_excluding_task_specific,en,English,51,welch_bonferroni,5,5,382,208,41,489,381,RF,0.8507157464212679,{'clf__n_estimators': 100},0.8092140921409212
extended_excluding_task_specific,en,English,51,welch_bonferroni,10,10,382,208,41,489,381,LR,0.8384458077709611,{'clf__C': 0.1},0.7989159891598916
extended_excluding_task_specific,en,English,51,welch_bonferroni,20,20,382,208,41,489,381,RF,0.8588957055214724,{'clf__n_estimators': 50},0.8119241192411926
extended_excluding_task_specific,en,English,51,welch_bonferroni,50,50,382,208,41,489,381,RF,0.8670756646216768,{'clf__n_estimators': 50},0.8130081300813009
extended_excluding_task_specific,en,English,51,welch_bonferroni,100,85,382,208,41,489,381,RF,0.8670756646216768,{'clf__n_estimators': 100},0.8037940379403793
extended_excluding_task_specific,en,English,51,welch_bonferroni,all,208,382,208,41,489,381,RF,0.8670756646216768,{'clf__n_estimators': 50},0.7934959349593496
extended_excluding_task_specific,es,Spanish,51,anova,5,5,382,83,5,60,25,RF,0.7333333333333333,{'clf__n_estimators': 50},0.7161887141535616
extended_excluding_task_specific,es,Spanish,51,anova,10,10,382,83,5,60,25,LR,0.7,{'clf__C': 0.1},0.7026827012025902
extended_excluding_task_specific,es,Spanish,51,anova,20,20,382,83,5,60,25,LR,0.7,{'clf__C': 0.1},0.7291396854764107
extended_excluding_task_specific,es,Spanish,51,anova,50,50,382,83,5,60,25,DT,0.8,{'clf__max_depth': 20},0.6209065679925996
extended_excluding_task_specific,es,Spanish,51,anova,100,83,382,83,5,60,25,LR,0.7333333333333333,{'clf__C': 0.1},0.6768732654949121
extended_excluding_task_specific,es,Spanish,51,anova,all,83,382,83,5,60,25,LR,0.7333333333333333,{'clf__C': 0.1},0.6768732654949121
extended_excluding_task_specific,es,Spanish,51,welch_bonferroni,5,5,382,83,5,60,25,DT,0.7166666666666667,{'clf__max_depth': 10},0.6128584643848288
extended_excluding_task_specific,es,Spanish,51,welch_bonferroni,10,10,382,83,5,60,25,RF,0.7333333333333333,{'clf__n_estimators': 50},0.6728029602220167
extended_excluding_task_specific,es,Spanish,51,welch_bonferroni,20,20,382,83,5,60,25,LR,0.7333333333333333,{'clf__C': 0.1},0.7204440333024976
extended_excluding_task_specific,es,Spanish,51,welch_bonferroni,50,50,382,83,5,60,25,DT,0.75,{'clf__max_depth': 10},0.6300647548566143
extended_excluding_task_specific,es,Spanish,51,welch_bonferroni,100,83,382,83,5,60,25,LR,0.7333333333333333,{'clf__C': 0.1},0.6768732654949121
extended_excluding_task_specific,es,Spanish,51,welch_bonferroni,all,83,382,83,5,60,25,LR,0.7333333333333333,{'clf__C': 0.1},0.6768732654949121
extended_excluding_task_specific,zh,Chinese,51,anova,5,5,382,206,55,70,45,RF,0.8428571428571429,{'clf__n_estimators': 50},0.6908182154757497
extended_excluding_task_specific,zh,Chinese,51,anova,10,10,382,206,55,70,45,RF,0.8857142857142857,{'clf__n_estimators': 100},0.6962236208811552
extended_excluding_task_specific,zh,Chinese,51,anova,20,20,382,206,55,70,45,RF,0.8714285714285714,{'clf__n_estimators': 50},0.6962606442058498
extended_excluding_task_specific,zh,Chinese,51,anova,50,50,382,206,55,70,45,RF,0.8857142857142857,{'clf__n_estimators': 50},0.6989633469085523
extended_excluding_task_specific,zh,Chinese,51,anova,100,100,382,206,55,70,45,RF,0.9,{'clf__n_estimators': 100},0.6908552388004443
extended_excluding_task_specific,zh,Chinese,51,anova,all,206,382,206,55,70,45,RF,0.9,{'clf__n_estimators': 50},0.7044427989633469
extended_excluding_task_specific,zh,Chinese,51,welch_bonferroni,5,5,382,206,55,70,45,RF,0.8285714285714286,{'clf__n_estimators': 200},0.7151425398000739
extended_excluding_task_specific,zh,Chinese,51,welch_bonferroni,10,10,382,206,55,70,45,RF,0.8285714285714286,{'clf__n_estimators': 100},0.7315068493150685
extended_excluding_task_specific,zh,Chinese,51,welch_bonferroni,20,20,382,206,55,70,45,RF,0.8571428571428571,{'clf__n_estimators': 200},0.6962976675305442
extended_excluding_task_specific,zh,Chinese,51,welch_bonferroni,50,50,382,206,55,70,45,RF,0.9142857142857144,{'clf__n_estimators': 50},0.7206590151795631
extended_excluding_task_specific,zh,Chinese,51,welch_bonferroni,100,100,382,206,55,70,45,RF,0.8857142857142857,{'clf__n_estimators': 100},0.6963346908552388
extended_excluding_task_specific,zh,Chinese,51,welch_bonferroni,all,206,382,206,55,70,45,RF,0.9,{'clf__n_estimators': 50},0.7044427989633469
extended_excluding_task_specific,el,Greek,51,anova,5,5,382,205,6,52,29,LR,0.8461538461538461,{'clf__C': 0.1},0.6676136363636365
extended_excluding_task_specific,el,Greek,51,anova,10,10,382,205,6,52,29,RF,0.8076923076923077,{'clf__n_estimators': 50},0.7047348484848486
extended_excluding_task_specific,el,Greek,51,anova,20,20,382,205,6,52,29,RF,0.8461538461538461,{'clf__n_estimators': 50},0.7109848484848486
extended_excluding_task_specific,el,Greek,51,anova,50,50,382,205,6,52,29,RF,0.8269230769230769,{'clf__n_estimators': 200},0.7600378787878788
extended_excluding_task_specific,el,Greek,51,anova,100,100,382,205,6,52,29,RF,0.8653846153846154,{'clf__n_estimators': 100},0.7475378787878788
extended_excluding_task_specific,el,Greek,51,anova,all,205,382,205,6,52,29,RF,0.8846153846153846,{'clf__n_estimators': 200},0.7416666666666667
extended_excluding_task_specific,el,Greek,51,welch_bonferroni,5,5,382,205,6,52,29,LR,0.8461538461538461,{'clf__C': 0.1},0.6734848484848486
extended_excluding_task_specific,el,Greek,51,welch_bonferroni,10,10,382,205,6,52,29,RF,0.8846153846153846,{'clf__n_estimators': 50},0.6373106060606061
extended_excluding_task_specific,el,Greek,51,welch_bonferroni,20,20,382,205,6,52,29,RF,0.8846153846153846,{'clf__n_estimators': 200},0.7166666666666667
extended_excluding_task_specific,el,Greek,51,welch_bonferroni,50,50,382,205,6,52,29,RF,0.8269230769230769,{'clf__n_estimators': 50},0.7231060606060606
extended_excluding_task_specific,el,Greek,51,welch_bonferroni,100,100,382,205,6,52,29,RF,0.8653846153846154,{'clf__n_estimators': 100},0.7168560606060607
extended_excluding_task_specific,el,Greek,51,welch_bonferroni,all,205,382,205,6,52,29,RF,0.8846153846153846,{'clf__n_estimators': 200},0.7416666666666667
extended_excluding_task_specific,en,English,52,anova,5,5,382,208,48,456,381,RF,0.8201754385964912,{'clf__n_estimators': 200},0.8029290780141844
extended_excluding_task_specific,en,English,52,anova,10,10,382,208,48,456,381,LR,0.8267543859649122,{'clf__C': 0.1},0.8029290780141844
extended_excluding_task_specific,en,English,52,anova,20,20,382,208,48,456,381,RF,0.8421052631578947,{'clf__n_estimators': 50},0.8124992907801418
extended_excluding_task_specific,en,English,52,anova,50,50,382,208,48,456,381,RF,0.8421052631578947,{'clf__n_estimators': 50},0.7997390070921986
extended_excluding_task_specific,en,English,52,anova,100,100,382,208,48,456,381,LR,0.8486842105263158,{'clf__C': 0.1},0.7609120567375885
extended_excluding_task_specific,en,English,52,anova,all,208,382,208,48,456,381,RF,0.8464912280701754,{'clf__n_estimators': 50},0.7789971631205674
extended_excluding_task_specific,en,English,52,welch_bonferroni,5,5,382,208,48,456,381,RF,0.8355263157894737,{'clf__n_estimators': 100},0.803995744680851
extended_excluding_task_specific,en,English,52,welch_bonferroni,10,10,382,208,48,456,381,LR,0.8267543859649122,{'clf__C': 1},0.8018652482269504
extended_excluding_task_specific,en,English,52,welch_bonferroni,20,20,382,208,48,456,381,RF,0.8355263157894737,{'clf__n_estimators': 50},0.8194255319148935
extended_excluding_task_specific,en,English,52,welch_bonferroni,50,50,382,208,48,456,381,RF,0.8377192982456141,{'clf__n_estimators': 100},0.8055985815602836
extended_excluding_task_specific,en,English,52,welch_bonferroni,100,85,382,208,48,456,381,RF,0.8508771929824561,{'clf__n_estimators': 50},0.7853758865248226
extended_excluding_task_specific,en,English,52,welch_bonferroni,all,208,382,208,48,456,381,RF,0.8464912280701754,{'clf__n_estimators': 50},0.7789971631205674
extended_excluding_task_specific,es,Spanish,52,anova,5,5,382,83,6,49,25,RF,0.6938775510204082,{'clf__n_estimators': 50},0.7204931972789116
extended_excluding_task_specific,es,Spanish,52,anova,10,10,382,83,6,49,25,LR,0.7346938775510204,{'clf__C': 0.1},0.6912414965986394
extended_excluding_task_specific,es,Spanish,52,anova,20,20,382,83,6,49,25,LR,0.6938775510204082,{'clf__C': 1},0.728656462585034
extended_excluding_task_specific,es,Spanish,52,anova,50,50,382,83,6,49,25,RF,0.7346938775510204,{'clf__n_estimators': 50},0.6996598639455782
extended_excluding_task_specific,es,Spanish,52,anova,100,83,382,83,6,49,25,LR,0.7755102040816326,{'clf__C': 0.1},0.7203231292517007
extended_excluding_task_specific,es,Spanish,52,anova,all,83,382,83,6,49,25,LR,0.7755102040816326,{'clf__C': 0.1},0.7203231292517007
extended_excluding_task_specific,es,Spanish,52,welch_bonferroni,5,5,382,83,6,49,25,RF,0.6938775510204082,{'clf__n_estimators': 50},0.7121598639455782
extended_excluding_task_specific,es,Spanish,52,welch_bonferroni,10,10,382,83,6,49,25,LR,0.7551020408163265,{'clf__C': 0.1},0.6953231292517006
extended_excluding_task_specific,es,Spanish,52,welch_bonferroni,20,20,382,83,6,49,25,LR,0.7551020408163265,{'clf__C': 1},0.6913265306122449
extended_excluding_task_specific,es,Spanish,52,welch_bonferroni,50,50,382,83,6,49,25,RF,0.673469387755102,{'clf__n_estimators': 200},0.6828231292517007
extended_excluding_task_specific,es,Spanish,52,welch_bonferroni,100,83,382,83,6,49,25,LR,0.7755102040816326,{'clf__C': 0.1},0.7203231292517007
extended_excluding_task_specific,es,Spanish,52,welch_bonferroni,all,83,382,83,6,49,25,LR,0.7755102040816326,{'clf__C': 0.1},0.7203231292517007
extended_excluding_task_specific,zh,Chinese,52,anova,5,5,382,206,35,135,45,LR,0.5925925925925926,{'clf__C': 1},0.7039890710382514
extended_excluding_task_specific,zh,Chinese,52,anova,10,10,382,206,35,135,45,SVM,0.6888888888888889,"{'clf__C': 10, 'clf__kernel': 'linear'}",0.723224043715847
extended_excluding_task_specific,zh,Chinese,52,anova,20,20,382,206,35,135,45,LR,0.7555555555555555,{'clf__C': 1},0.746448087431694
extended_excluding_task_specific,zh,Chinese,52,anova,50,50,382,206,35,135,45,SVM,0.8148148148148148,"{'clf__C': 10, 'clf__kernel': 'linear'}",0.7730601092896175
extended_excluding_task_specific,zh,Chinese,52,anova,100,100,382,206,35,135,45,LR,0.8666666666666667,{'clf__C': 1},0.7432786885245901
extended_excluding_task_specific,zh,Chinese,52,anova,all,206,382,206,35,135,45,LR,0.8444444444444444,{'clf__C': 1},0.7402185792349727
extended_excluding_task_specific,zh,Chinese,52,welch_bonferroni,5,5,382,206,35,135,45,LR,0.5555555555555556,{'clf__C': 10},0.6578688524590164
extended_excluding_task_specific,zh,Chinese,52,welch_bonferroni,10,10,382,206,35,135,45,SVM,0.762962962962963,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7961202185792349
extended_excluding_task_specific,zh,Chinese,52,welch_bonferroni,20,20,382,206,35,135,45,LR,0.7333333333333333,{'clf__C': 0.1},0.7039344262295082
extended_excluding_task_specific,zh,Chinese,52,welch_bonferroni,50,50,382,206,35,135,45,LR,0.7333333333333333,{'clf__C': 1},0.7599453551912567
extended_excluding_task_specific,zh,Chinese,52,welch_bonferroni,100,100,382,206,35,135,45,LR,0.8740740740740741,{'clf__C': 1},0.7432786885245901
extended_excluding_task_specific,zh,Chinese,52,welch_bonferroni,all,206,382,206,35,135,45,LR,0.8444444444444444,{'clf__C': 1},0.7402185792349727
extended_excluding_task_specific,el,Greek,52,anova,5,5,382,205,7,45,29,SVM,0.7777777777777778,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6647058823529411
extended_excluding_task_specific,el,Greek,52,anova,10,10,382,205,7,45,29,RF,0.7555555555555555,{'clf__n_estimators': 200},0.7176470588235294
extended_excluding_task_specific,el,Greek,52,anova,20,20,382,205,7,45,29,RF,0.7777777777777778,{'clf__n_estimators': 100},0.7
extended_excluding_task_specific,el,Greek,52,anova,50,50,382,205,7,45,29,RF,0.8444444444444444,{'clf__n_estimators': 100},0.7176470588235294
extended_excluding_task_specific,el,Greek,52,anova,100,100,382,205,7,45,29,LR,0.8666666666666667,{'clf__C': 0.1},0.6764705882352942
extended_excluding_task_specific,el,Greek,52,anova,all,205,382,205,7,45,29,RF,0.8888888888888888,{'clf__n_estimators': 200},0.723529411764706
extended_excluding_task_specific,el,Greek,52,welch_bonferroni,5,5,382,205,7,45,29,SVM,0.7777777777777778,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6647058823529411
extended_excluding_task_specific,el,Greek,52,welch_bonferroni,10,10,382,205,7,45,29,RF,0.7555555555555555,{'clf__n_estimators': 200},0.7176470588235293
extended_excluding_task_specific,el,Greek,52,welch_bonferroni,20,20,382,205,7,45,29,RF,0.8,{'clf__n_estimators': 100},0.7352941176470588
extended_excluding_task_specific,el,Greek,52,welch_bonferroni,50,50,382,205,7,45,29,RF,0.8888888888888888,{'clf__n_estimators': 200},0.7411764705882353
extended_excluding_task_specific,el,Greek,52,welch_bonferroni,100,100,382,205,7,45,29,RF,0.8444444444444444,{'clf__n_estimators': 100},0.7294117647058824
extended_excluding_task_specific,el,Greek,52,welch_bonferroni,all,205,382,205,7,45,29,RF,0.8888888888888888,{'clf__n_estimators': 200},0.723529411764706
extended_excluding_task_specific,en,English,53,anova,5,5,382,208,44,472,381,RF,0.8326271186440678,{'clf__n_estimators': 100},0.7932111043846752
extended_excluding_task_specific,en,English,53,anova,10,10,382,208,44,472,381,RF,0.8580508474576272,{'clf__n_estimators': 200},0.8135893222635419
extended_excluding_task_specific,en,English,53,anova,20,20,382,208,44,472,381,RF,0.8516949152542372,{'clf__n_estimators': 200},0.8055103923433942
extended_excluding_task_specific,en,English,53,anova,50,50,382,208,44,472,381,LR,0.8601694915254238,{'clf__C': 1},0.7588976332554989
extended_excluding_task_specific,en,English,53,anova,100,100,382,208,44,472,381,LR,0.8622881355932204,{'clf__C': 10},0.7583470264348928
extended_excluding_task_specific,en,English,53,anova,all,208,382,208,44,472,381,LR,0.864406779661017,{'clf__C': 0.1},0.7583513505722275
extended_excluding_task_specific,en,English,53,welch_bonferroni,5,5,382,208,44,472,381,RF,0.8495762711864406,{'clf__n_estimators': 100},0.8017916342356367
extended_excluding_task_specific,en,English,53,welch_bonferroni,10,10,382,208,44,472,381,LR,0.8389830508474576,{'clf__C': 0.1},0.796431145319842
extended_excluding_task_specific,en,English,53,welch_bonferroni,20,20,382,208,44,472,381,RF,0.8495762711864406,{'clf__n_estimators': 50},0.8076609299778028
extended_excluding_task_specific,en,English,53,welch_bonferroni,50,50,382,208,44,472,381,RF,0.8538135593220338,{'clf__n_estimators': 200},0.798574476058693
extended_excluding_task_specific,en,English,53,welch_bonferroni,100,85,382,208,44,472,381,LR,0.8622881355932204,{'clf__C': 0.1},0.76049612269019
extended_excluding_task_specific,en,English,53,welch_bonferroni,all,208,382,208,44,472,381,LR,0.864406779661017,{'clf__C': 0.1},0.7583513505722275
extended_excluding_task_specific,es,Spanish,53,anova,5,5,382,83,2,43,25,LR,0.7906976744186046,{'clf__C': 1},0.6866122448979592
extended_excluding_task_specific,es,Spanish,53,anova,10,10,382,83,2,43,25,LR,0.7906976744186046,{'clf__C': 0.1},0.6624489795918368
extended_excluding_task_specific,es,Spanish,53,anova,20,20,382,83,2,43,25,SVM,0.7906976744186046,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6626938775510205
extended_excluding_task_specific,es,Spanish,53,anova,50,50,382,83,2,43,25,SVM,0.813953488372093,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6748571428571429
