feature_set,language_code,language,seed,ranking_method,top_k,num_features,pool_features,usable_features,welch_bonferroni_significant_features,test_rows,test_groups,model_family,accuracy,best_params,cv_accuracy
task_specific_only,zh,Chinese,44,anova,5,5,92,19,6,76,45,RF,0.7894736842105263,{'clf__n_estimators': 50},0.6202435312024354
task_specific_only,zh,Chinese,44,anova,10,10,92,19,6,76,45,SVM,0.8026315789473685,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.5063165905631659
task_specific_only,zh,Chinese,44,anova,20,19,92,19,6,76,45,SVM,0.8289473684210527,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.4677701674277016
task_specific_only,zh,Chinese,44,anova,50,19,92,19,6,76,45,SVM,0.8289473684210527,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.4677701674277016
task_specific_only,zh,Chinese,44,anova,100,19,92,19,6,76,45,SVM,0.8289473684210527,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.4677701674277016
task_specific_only,zh,Chinese,44,anova,all,19,92,19,6,76,45,SVM,0.8289473684210527,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.4677701674277016
task_specific_only,zh,Chinese,44,welch_bonferroni,5,5,92,19,6,76,45,RF,0.7894736842105263,{'clf__n_estimators': 200},0.6312785388127854
task_specific_only,zh,Chinese,44,welch_bonferroni,10,10,92,19,6,76,45,RF,0.8026315789473685,{'clf__n_estimators': 50},0.6285007610350075
task_specific_only,zh,Chinese,44,welch_bonferroni,20,19,92,19,6,76,45,SVM,0.8289473684210527,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.4677701674277016
task_specific_only,zh,Chinese,44,welch_bonferroni,50,19,92,19,6,76,45,SVM,0.8289473684210527,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.4677701674277016
task_specific_only,zh,Chinese,44,welch_bonferroni,100,19,92,19,6,76,45,SVM,0.8289473684210527,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.4677701674277016
task_specific_only,zh,Chinese,44,welch_bonferroni,all,19,92,19,6,76,45,SVM,0.8289473684210527,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.4677701674277016
task_specific_only,el,Greek,44,anova,5,5,92,53,0,52,29,SVM,0.75,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6621212121212121
task_specific_only,el,Greek,44,anova,10,10,92,53,0,52,29,SVM,0.7692307692307693,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6320075757575758
task_specific_only,el,Greek,44,anova,20,20,92,53,0,52,29,SVM,0.7307692307692307,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6375
task_specific_only,el,Greek,44,anova,50,50,92,53,0,52,29,DT,0.6923076923076923,{'clf__max_depth': 10},0.5517045454545454
task_specific_only,el,Greek,44,anova,100,53,92,53,0,52,29,RF,0.6923076923076923,{'clf__n_estimators': 100},0.6128787878787879
task_specific_only,el,Greek,44,anova,all,53,92,53,0,52,29,RF,0.7115384615384616,{'clf__n_estimators': 200},0.5948863636363637
task_specific_only,el,Greek,44,welch_bonferroni,5,5,92,53,0,52,29,SVM,0.75,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6621212121212121
task_specific_only,el,Greek,44,welch_bonferroni,10,10,92,53,0,52,29,SVM,0.7692307692307693,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6320075757575758
task_specific_only,el,Greek,44,welch_bonferroni,20,20,92,53,0,52,29,LR,0.7692307692307693,{'clf__C': 0.1},0.6128787878787879
task_specific_only,el,Greek,44,welch_bonferroni,50,35,92,53,0,52,29,LR,0.75,{'clf__C': 0.1},0.6068181818181818
task_specific_only,el,Greek,44,welch_bonferroni,100,35,92,53,0,52,29,LR,0.75,{'clf__C': 0.1},0.6068181818181818
task_specific_only,el,Greek,44,welch_bonferroni,all,53,92,53,0,52,29,RF,0.7115384615384616,{'clf__n_estimators': 200},0.5948863636363637
task_specific_only,en,English,45,anova,5,5,92,43,8,472,381,DT,0.7754237288135594,{'clf__max_depth': 10},0.7550635648188188
task_specific_only,en,English,45,anova,10,10,92,43,8,472,381,RF,0.7733050847457628,{'clf__n_estimators': 200},0.7362823949955317
task_specific_only,en,English,45,anova,20,20,92,43,8,472,381,RF,0.7944915254237288,{'clf__n_estimators': 200},0.7534809305543544
task_specific_only,en,English,45,anova,50,43,92,43,8,472,381,RF,0.798728813559322,{'clf__n_estimators': 200},0.7518608204329904
task_specific_only,en,English,45,anova,100,43,92,43,8,472,381,RF,0.798728813559322,{'clf__n_estimators': 200},0.7518608204329904
task_specific_only,en,English,45,anova,all,43,92,43,8,472,381,RF,0.7944915254237288,{'clf__n_estimators': 200},0.7443512352618986
task_specific_only,en,English,45,welch_bonferroni,5,5,92,43,8,472,381,DT,0.7754237288135594,{'clf__max_depth': 10},0.7550635648188188
