feature_set,language_code,language,seed,ranking_method,top_k,num_features,pool_features,usable_features,welch_bonferroni_significant_features,test_rows,test_groups,model_family,accuracy,best_params,cv_accuracy
full_feature_set,en,English,50,anova,20,20,474,251,57,450,381,LR,0.8222222222222222,{'clf__C': 1},0.7759989277047238
full_feature_set,en,English,50,anova,50,50,474,251,57,450,381,RF,0.84,{'clf__n_estimators': 200},0.7892685817484056
full_feature_set,en,English,50,anova,100,100,474,251,57,450,381,LR,0.8444444444444444,{'clf__C': 10},0.7362111292962357
full_feature_set,en,English,50,anova,all,251,474,251,57,450,381,LR,0.8533333333333334,{'clf__C': 0.1},0.7319699192956713
full_feature_set,en,English,50,welch_bonferroni,5,5,474,251,57,450,381,LR,0.8155555555555556,{'clf__C': 0.1},0.7850203171736554
full_feature_set,en,English,50,welch_bonferroni,10,10,474,251,57,450,381,LR,0.8155555555555556,{'clf__C': 0.1},0.7749407415768385
full_feature_set,en,English,50,welch_bonferroni,20,20,474,251,57,450,381,RF,0.8244444444444444,{'clf__n_estimators': 100},0.7813025565776849
full_feature_set,en,English,50,welch_bonferroni,50,50,474,251,57,450,381,RF,0.8355555555555556,{'clf__n_estimators': 100},0.8019992663242845
full_feature_set,en,English,50,welch_bonferroni,100,100,474,251,57,450,381,LR,0.8444444444444444,{'clf__C': 10},0.7314422371465659
full_feature_set,en,English,50,welch_bonferroni,all,251,474,251,57,450,381,LR,0.8533333333333334,{'clf__C': 0.1},0.7319699192956713
full_feature_set,es,Spanish,50,anova,5,5,474,99,6,54,25,SVM,0.8518518518518519,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.7105496453900708
full_feature_set,es,Spanish,50,anova,10,10,474,99,6,54,25,SVM,0.7962962962962963,"{'clf__C': 10, 'clf__kernel': 'linear'}",0.6935283687943261
full_feature_set,es,Spanish,50,anova,20,20,474,99,6,54,25,LR,0.7777777777777778,{'clf__C': 0.1},0.7274822695035461
full_feature_set,es,Spanish,50,anova,50,50,474,99,6,54,25,RF,0.7592592592592593,{'clf__n_estimators': 200},0.7233156028368793
full_feature_set,es,Spanish,50,anova,100,99,474,99,6,54,25,RF,0.7592592592592593,{'clf__n_estimators': 200},0.701950354609929
full_feature_set,es,Spanish,50,anova,all,99,474,99,6,54,25,RF,0.7592592592592593,{'clf__n_estimators': 200},0.7274822695035461
full_feature_set,es,Spanish,50,welch_bonferroni,5,5,474,99,6,54,25,LR,0.7407407407407407,{'clf__C': 10},0.7359929078014185
full_feature_set,es,Spanish,50,welch_bonferroni,10,10,474,99,6,54,25,RF,0.7777777777777778,{'clf__n_estimators': 200},0.7485815602836879
full_feature_set,es,Spanish,50,welch_bonferroni,20,20,474,99,6,54,25,LR,0.7592592592592593,{'clf__C': 0.1},0.7359929078014185
full_feature_set,es,Spanish,50,welch_bonferroni,50,50,474,99,6,54,25,SVM,0.7777777777777778,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7102836879432625
full_feature_set,es,Spanish,50,welch_bonferroni,100,92,474,99,6,54,25,LR,0.7407407407407407,{'clf__C': 0.1},0.7483156028368795
full_feature_set,es,Spanish,50,welch_bonferroni,all,99,474,99,6,54,25,RF,0.7592592592592593,{'clf__n_estimators': 200},0.7274822695035461
full_feature_set,zh,Chinese,50,anova,5,5,474,225,70,97,45,RF,0.6804123711340206,{'clf__n_estimators': 100},0.6064364876385337
full_feature_set,zh,Chinese,50,anova,10,10,474,225,70,97,45,RF,0.7525773195876289,{'clf__n_estimators': 50},0.6913895993179882
full_feature_set,zh,Chinese,50,anova,20,20,474,225,70,97,45,RF,0.7216494845360825,{'clf__n_estimators': 50},0.6884910485933504
full_feature_set,zh,Chinese,50,anova,50,50,474,225,70,97,45,DT,0.7628865979381443,{'clf__max_depth': 10},0.6359335038363171
full_feature_set,zh,Chinese,50,anova,100,100,474,225,70,97,45,SVM,0.8350515463917526,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7443307757885763
full_feature_set,zh,Chinese,50,anova,all,225,474,225,70,97,45,LR,0.865979381443299,{'clf__C': 0.1},0.6767689684569479
full_feature_set,zh,Chinese,50,welch_bonferroni,5,5,474,225,70,97,45,RF,0.6288659793814433,{'clf__n_estimators': 50},0.5830775788576299
full_feature_set,zh,Chinese,50,welch_bonferroni,10,10,474,225,70,97,45,DT,0.7525773195876289,{'clf__max_depth': 10},0.6329497016197784
full_feature_set,zh,Chinese,50,welch_bonferroni,20,20,474,225,70,97,45,RF,0.7422680412371134,{'clf__n_estimators': 200},0.7061381074168798
full_feature_set,zh,Chinese,50,welch_bonferroni,50,50,474,225,70,97,45,LR,0.7422680412371134,{'clf__C': 1},0.6855924978687127
full_feature_set,zh,Chinese,50,welch_bonferroni,100,100,474,225,70,97,45,SVM,0.8144329896907216,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7502557544757034
full_feature_set,zh,Chinese,50,welch_bonferroni,all,225,474,225,70,97,45,LR,0.865979381443299,{'clf__C': 0.1},0.6767689684569479
full_feature_set,el,Greek,50,anova,5,5,474,258,6,49,29,RF,0.7346938775510204,{'clf__n_estimators': 100},0.6805704099821747
full_feature_set,el,Greek,50,anova,10,10,474,258,6,49,29,RF,0.7346938775510204,{'clf__n_estimators': 100},0.6688057040998217
full_feature_set,el,Greek,50,anova,20,20,474,258,6,49,29,RF,0.8367346938775511,{'clf__n_estimators': 50},0.716934046345811
full_feature_set,el,Greek,50,anova,50,50,474,258,6,49,29,RF,0.9387755102040816,{'clf__n_estimators': 200},0.734402852049911
full_feature_set,el,Greek,50,anova,100,100,474,258,6,49,29,RF,0.9387755102040816,{'clf__n_estimators': 200},0.7709447415329769
full_feature_set,el,Greek,50,anova,all,258,474,258,6,49,29,RF,0.9183673469387756,{'clf__n_estimators': 100},0.7347593582887701
full_feature_set,el,Greek,50,welch_bonferroni,5,5,474,258,6,49,29,LR,0.7142857142857143,{'clf__C': 1},0.7167557932263814
full_feature_set,el,Greek,50,welch_bonferroni,10,10,474,258,6,49,29,LR,0.7142857142857143,{'clf__C': 10},0.7051693404634581
full_feature_set,el,Greek,50,welch_bonferroni,20,20,474,258,6,49,29,RF,0.7551020408163265,{'clf__n_estimators': 200},0.722994652406417
full_feature_set,el,Greek,50,welch_bonferroni,50,50,474,258,6,49,29,RF,0.8775510204081632,{'clf__n_estimators': 50},0.7652406417112299
full_feature_set,el,Greek,50,welch_bonferroni,100,100,474,258,6,49,29,RF,0.9183673469387756,{'clf__n_estimators': 100},0.7588235294117648
full_feature_set,el,Greek,50,welch_bonferroni,all,258,474,258,6,49,29,RF,0.9183673469387756,{'clf__n_estimators': 100},0.7347593582887701
full_feature_set,en,English,51,anova,5,5,474,251,49,489,381,RF,0.8425357873210634,{'clf__n_estimators': 200},0.791869918699187
full_feature_set,en,English,51,anova,10,10,474,251,49,489,381,RF,0.8466257668711656,{'clf__n_estimators': 50},0.770189701897019
full_feature_set,en,English,51,anova,20,20,474,251,49,489,381,RF,0.8629856850715747,{'clf__n_estimators': 50},0.7962059620596206
full_feature_set,en,English,51,anova,50,50,474,251,49,489,381,RF,0.8834355828220859,{'clf__n_estimators': 200},0.7848238482384823
full_feature_set,en,English,51,anova,100,100,474,251,49,489,381,LR,0.8813905930470347,{'clf__C': 0.1},0.7452574525745257
full_feature_set,en,English,51,anova,all,251,474,251,49,489,381,LR,0.8793456032719836,{'clf__C': 0.1},0.7327913279132792
full_feature_set,en,English,51,welch_bonferroni,5,5,474,251,49,489,381,LR,0.8445807770961146,{'clf__C': 0.1},0.7875338753387533
full_feature_set,en,English,51,welch_bonferroni,10,10,474,251,49,489,381,LR,0.8466257668711656,{'clf__C': 0.1},0.7788617886178862
full_feature_set,en,English,51,welch_bonferroni,20,20,474,251,49,489,381,RF,0.8568507157464212,{'clf__n_estimators': 200},0.7886178861788619
full_feature_set,en,English,51,welch_bonferroni,50,50,474,251,49,489,381,RF,0.8813905930470347,{'clf__n_estimators': 100},0.7831978319783198
full_feature_set,en,English,51,welch_bonferroni,100,100,474,251,49,489,381,RF,0.8793456032719836,{'clf__n_estimators': 50},0.7815718157181573
full_feature_set,en,English,51,welch_bonferroni,all,251,474,251,49,489,381,LR,0.8793456032719836,{'clf__C': 0.1},0.7327913279132792
full_feature_set,es,Spanish,51,anova,5,5,474,99,9,60,25,RF,0.75,{'clf__n_estimators': 200},0.7030527289546716
full_feature_set,es,Spanish,51,anova,10,10,474,99,9,60,25,RF,0.7666666666666667,{'clf__n_estimators': 50},0.7160962072155412
full_feature_set,es,Spanish,51,anova,20,20,474,99,9,60,25,LR,0.75,{'clf__C': 0.1},0.7548566142460684
full_feature_set,es,Spanish,51,anova,50,50,474,99,9,60,25,LR,0.75,{'clf__C': 0.1},0.733209990749306
full_feature_set,es,Spanish,51,anova,100,99,474,99,9,60,25,LR,0.7833333333333333,{'clf__C': 0.1},0.7116558741905643
full_feature_set,es,Spanish,51,anova,all,99,474,99,9,60,25,LR,0.7833333333333333,{'clf__C': 0.1},0.7116558741905643
full_feature_set,es,Spanish,51,welch_bonferroni,5,5,474,99,9,60,25,RF,0.7833333333333333,{'clf__n_estimators': 50},0.7073080481036078
full_feature_set,es,Spanish,51,welch_bonferroni,10,10,474,99,9,60,25,SVM,0.7166666666666667,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7246993524514338
full_feature_set,es,Spanish,51,welch_bonferroni,20,20,474,99,9,60,25,LR,0.75,{'clf__C': 0.1},0.7459759481961146
full_feature_set,es,Spanish,51,welch_bonferroni,50,50,474,99,9,60,25,LR,0.75,{'clf__C': 0.1},0.733209990749306
full_feature_set,es,Spanish,51,welch_bonferroni,100,92,474,99,9,60,25,LR,0.7833333333333333,{'clf__C': 0.1},0.7116558741905643
full_feature_set,es,Spanish,51,welch_bonferroni,all,99,474,99,9,60,25,LR,0.7833333333333333,{'clf__C': 0.1},0.7116558741905643
full_feature_set,zh,Chinese,51,anova,5,5,474,225,57,70,45,RF,0.8428571428571429,{'clf__n_estimators': 50},0.6908182154757497
full_feature_set,zh,Chinese,51,anova,10,10,474,225,57,70,45,RF,0.8857142857142857,{'clf__n_estimators': 100},0.6962236208811552
full_feature_set,zh,Chinese,51,anova,20,20,474,225,57,70,45,RF,0.8714285714285714,{'clf__n_estimators': 50},0.6962606442058498
full_feature_set,zh,Chinese,51,anova,50,50,474,225,57,70,45,RF,0.8857142857142857,{'clf__n_estimators': 200},0.712550907071455
full_feature_set,zh,Chinese,51,anova,100,100,474,225,57,70,45,RF,0.9,{'clf__n_estimators': 100},0.7152906330988522
full_feature_set,zh,Chinese,51,anova,all,225,474,225,57,70,45,RF,0.8714285714285714,{'clf__n_estimators': 50},0.6936690114772306
full_feature_set,zh,Chinese,51,welch_bonferroni,5,5,474,225,57,70,45,RF,0.8285714285714286,{'clf__n_estimators': 200},0.7151425398000739
full_feature_set,zh,Chinese,51,welch_bonferroni,10,10,474,225,57,70,45,RF,0.8285714285714286,{'clf__n_estimators': 100},0.7315068493150685
full_feature_set,zh,Chinese,51,welch_bonferroni,20,20,474,225,57,70,45,RF,0.8571428571428571,{'clf__n_estimators': 200},0.6962976675305442
full_feature_set,zh,Chinese,51,welch_bonferroni,50,50,474,225,57,70,45,RF,0.9142857142857144,{'clf__n_estimators': 50},0.7178822658274713
full_feature_set,zh,Chinese,51,welch_bonferroni,100,100,474,225,57,70,45,RF,0.9142857142857144,{'clf__n_estimators': 200},0.6991484635320251
full_feature_set,zh,Chinese,51,welch_bonferroni,all,225,474,225,57,70,45,RF,0.8714285714285714,{'clf__n_estimators': 50},0.6936690114772306
full_feature_set,el,Greek,51,anova,5,5,474,258,8,52,29,LR,0.8461538461538461,{'clf__C': 0.1},0.6676136363636365
full_feature_set,el,Greek,51,anova,10,10,474,258,8,52,29,RF,0.8076923076923077,{'clf__n_estimators': 50},0.7047348484848486
full_feature_set,el,Greek,51,anova,20,20,474,258,8,52,29,RF,0.8653846153846154,{'clf__n_estimators': 100},0.7414772727272727
full_feature_set,el,Greek,51,anova,50,50,474,258,8,52,29,RF,0.8846153846153846,{'clf__n_estimators': 200},0.7659090909090909
full_feature_set,el,Greek,51,anova,100,100,474,258,8,52,29,RF,0.8846153846153846,{'clf__n_estimators': 100},0.771969696969697
full_feature_set,el,Greek,51,anova,all,258,474,258,8,52,29,RF,0.9423076923076924,{'clf__n_estimators': 100},0.7168560606060607
full_feature_set,el,Greek,51,welch_bonferroni,5,5,474,258,8,52,29,LR,0.8076923076923077,{'clf__C': 10},0.6795454545454546
full_feature_set,el,Greek,51,welch_bonferroni,10,10,474,258,8,52,29,RF,0.8653846153846154,{'clf__n_estimators': 50},0.6729166666666667
full_feature_set,el,Greek,51,welch_bonferroni,20,20,474,258,8,52,29,RF,0.8653846153846154,{'clf__n_estimators': 50},0.7229166666666667
full_feature_set,el,Greek,51,welch_bonferroni,50,50,474,258,8,52,29,RF,0.903846153846154,{'clf__n_estimators': 100},0.7778409090909091
full_feature_set,el,Greek,51,welch_bonferroni,100,100,474,258,8,52,29,SVM,0.8846153846153846,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.8157196969696969
full_feature_set,el,Greek,51,welch_bonferroni,all,258,474,258,8,52,29,RF,0.9423076923076924,{'clf__n_estimators': 100},0.7168560606060607
full_feature_set,en,English,52,anova,5,5,474,251,54,456,381,RF,0.8201754385964912,{'clf__n_estimators': 200},0.8029290780141844
full_feature_set,en,English,52,anova,10,10,474,251,54,456,381,RF,0.8442982456140351,{'clf__n_estimators': 100},0.7550212765957447
full_feature_set,en,English,52,anova,20,20,474,251,54,456,381,RF,0.8486842105263158,{'clf__n_estimators': 50},0.7779262411347517
full_feature_set,en,English,52,anova,50,50,474,251,54,456,381,RF,0.8464912280701754,{'clf__n_estimators': 200},0.7901744680851064
full_feature_set,en,English,52,anova,100,100,474,251,54,456,381,RF,0.8640350877192983,{'clf__n_estimators': 50},0.7449531914893617
full_feature_set,en,English,52,anova,all,251,474,251,54,456,381,RF,0.868421052631579,{'clf__n_estimators': 50},0.7380354609929078
full_feature_set,en,English,52,welch_bonferroni,5,5,474,251,54,456,381,LR,0.8355263157894737,{'clf__C': 0.1},0.7710170212765958
full_feature_set,en,English,52,welch_bonferroni,10,10,474,251,54,456,381,RF,0.8399122807017544,{'clf__n_estimators': 200},0.7497219858156028
full_feature_set,en,English,52,welch_bonferroni,20,20,474,251,54,456,381,RF,0.8486842105263158,{'clf__n_estimators': 200},0.7672822695035462
full_feature_set,en,English,52,welch_bonferroni,50,50,474,251,54,456,381,LR,0.8508771929824561,{'clf__C': 0.1},0.759317730496454
full_feature_set,en,English,52,welch_bonferroni,100,100,474,251,54,456,381,RF,0.8662280701754386,{'clf__n_estimators': 200},0.7672950354609929
full_feature_set,en,English,52,welch_bonferroni,all,251,474,251,54,456,381,RF,0.868421052631579,{'clf__n_estimators': 50},0.7380354609929078
full_feature_set,es,Spanish,52,anova,5,5,474,99,14,49,25,LR,0.7346938775510204,{'clf__C': 1},0.7537414965986395
full_feature_set,es,Spanish,52,anova,10,10,474,99,14,49,25,LR,0.7346938775510204,{'clf__C': 0.1},0.7496598639455783
full_feature_set,es,Spanish,52,anova,20,20,474,99,14,49,25,LR,0.7346938775510204,{'clf__C': 0.1},0.7371598639455782
full_feature_set,es,Spanish,52,anova,50,50,474,99,14,49,25,LR,0.7755102040816326,{'clf__C': 0.1},0.7410714285714286
full_feature_set,es,Spanish,52,anova,100,99,474,99,14,49,25,LR,0.7755102040816326,{'clf__C': 0.1},0.7326530612244898
full_feature_set,es,Spanish,52,anova,all,99,474,99,14,49,25,LR,0.7755102040816326,{'clf__C': 0.1},0.7326530612244898
full_feature_set,es,Spanish,52,welch_bonferroni,5,5,474,99,14,49,25,LR,0.7346938775510204,{'clf__C': 0.1},0.7538265306122449
full_feature_set,es,Spanish,52,welch_bonferroni,10,10,474,99,14,49,25,LR,0.7346938775510204,{'clf__C': 0.1},0.745578231292517
full_feature_set,es,Spanish,52,welch_bonferroni,20,20,474,99,14,49,25,LR,0.7551020408163265,{'clf__C': 0.1},0.7369897959183673
full_feature_set,es,Spanish,52,welch_bonferroni,50,50,474,99,14,49,25,LR,0.7755102040816326,{'clf__C': 0.1},0.7493197278911565
full_feature_set,es,Spanish,52,welch_bonferroni,100,92,474,99,14,49,25,LR,0.7755102040816326,{'clf__C': 0.1},0.7326530612244898
full_feature_set,es,Spanish,52,welch_bonferroni,all,99,474,99,14,49,25,LR,0.7755102040816326,{'clf__C': 0.1},0.7326530612244898
full_feature_set,zh,Chinese,52,anova,5,5,474,225,45,135,45,SVM,0.6,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7203825136612021
full_feature_set,zh,Chinese,52,anova,10,10,474,225,45,135,45,DT,0.6444444444444445,{'clf__max_depth': 20},0.76
full_feature_set,zh,Chinese,52,anova,20,20,474,225,45,135,45,SVM,0.7333333333333333,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.7465027322404371
full_feature_set,zh,Chinese,52,anova,50,50,474,225,45,135,45,LR,0.7777777777777778,{'clf__C': 1},0.7893989071038252
full_feature_set,zh,Chinese,52,anova,100,100,474,225,45,135,45,LR,0.7407407407407407,{'clf__C': 10},0.7697267759562841
full_feature_set,zh,Chinese,52,anova,all,225,474,225,45,135,45,LR,0.8592592592592593,{'clf__C': 1},0.7468852459016393
full_feature_set,zh,Chinese,52,welch_bonferroni,5,5,474,225,45,135,45,LR,0.5555555555555556,{'clf__C': 10},0.6578688524590164
full_feature_set,zh,Chinese,52,welch_bonferroni,10,10,474,225,45,135,45,SVM,0.762962962962963,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7961202185792349
full_feature_set,zh,Chinese,52,welch_bonferroni,20,20,474,225,45,135,45,SVM,0.7037037037037037,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7930054644808743
full_feature_set,zh,Chinese,52,welch_bonferroni,50,50,474,225,45,135,45,LR,0.7111111111111111,{'clf__C': 10},0.7663934426229508
full_feature_set,zh,Chinese,52,welch_bonferroni,100,100,474,225,45,135,45,LR,0.7851851851851852,{'clf__C': 1},0.7563934426229508
full_feature_set,zh,Chinese,52,welch_bonferroni,all,225,474,225,45,135,45,LR,0.8592592592592593,{'clf__C': 1},0.7468852459016393
full_feature_set,el,Greek,52,anova,5,5,474,258,7,45,29,SVM,0.7777777777777778,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6647058823529411
full_feature_set,el,Greek,52,anova,10,10,474,258,7,45,29,RF,0.7555555555555555,{'clf__n_estimators': 200},0.7176470588235294
full_feature_set,el,Greek,52,anova,20,20,474,258,7,45,29,RF,0.7777777777777778,{'clf__n_estimators': 100},0.7
full_feature_set,el,Greek,52,anova,50,50,474,258,7,45,29,RF,0.8888888888888888,{'clf__n_estimators': 100},0.7529411764705881
full_feature_set,el,Greek,52,anova,100,100,474,258,7,45,29,RF,0.8444444444444444,{'clf__n_estimators': 100},0.7705882352941176
full_feature_set,el,Greek,52,anova,all,258,474,258,7,45,29,RF,0.8,{'clf__n_estimators': 50},0.7352941176470588
full_feature_set,el,Greek,52,welch_bonferroni,5,5,474,258,7,45,29,SVM,0.7777777777777778,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6647058823529411
full_feature_set,el,Greek,52,welch_bonferroni,10,10,474,258,7,45,29,RF,0.7555555555555555,{'clf__n_estimators': 200},0.7176470588235293
full_feature_set,el,Greek,52,welch_bonferroni,20,20,474,258,7,45,29,RF,0.8,{'clf__n_estimators': 100},0.7352941176470588
full_feature_set,el,Greek,52,welch_bonferroni,50,50,474,258,7,45,29,RF,0.8888888888888888,{'clf__n_estimators': 200},0.7411764705882353
full_feature_set,el,Greek,52,welch_bonferroni,100,100,474,258,7,45,29,RF,0.8666666666666667,{'clf__n_estimators': 100},0.7588235294117647
full_feature_set,el,Greek,52,welch_bonferroni,all,258,474,258,7,45,29,RF,0.8,{'clf__n_estimators': 50},0.7352941176470588
full_feature_set,en,English,53,anova,5,5,474,251,51,472,381,LR,0.8622881355932204,{'clf__C': 0.1},0.7658695840179884
full_feature_set,en,English,53,anova,10,10,474,251,51,472,381,LR,0.8559322033898306,{'clf__C': 0.1},0.7589005160137219
full_feature_set,en,English,53,anova,20,20,474,251,51,472,381,LR,0.8665254237288136,{'clf__C': 0.1},0.7680143561359508
full_feature_set,en,English,53,anova,50,50,474,251,51,472,381,LR,0.8898305084745762,{'clf__C': 0.1},0.7524633169016115
full_feature_set,en,English,53,anova,100,100,474,251,51,472,381,LR,0.8813559322033898,{'clf__C': 0.1},0.721356914295598
full_feature_set,en,English,53,anova,all,251,474,251,51,472,381,LR,0.8792372881355932,{'clf__C': 0.1},0.7170558390267808
full_feature_set,en,English,53,welch_bonferroni,5,5,474,251,51,472,381,LR,0.8453389830508474,{'clf__C': 10},0.7803410302977889
full_feature_set,en,English,53,welch_bonferroni,10,10,474,251,51,472,381,LR,0.8538135593220338,{'clf__C': 0.1},0.7637219291418027
full_feature_set,en,English,53,welch_bonferroni,20,20,474,251,51,472,381,LR,0.8686440677966102,{'clf__C': 0.1},0.762110467295108
full_feature_set,en,English,53,welch_bonferroni,50,50,474,251,51,472,381,LR,0.8792372881355932,{'clf__C': 0.1},0.742810400991669
full_feature_set,en,English,53,welch_bonferroni,100,100,474,251,51,472,381,LR,0.8813559322033898,{'clf__C': 0.1},0.7256392516359653
full_feature_set,en,English,53,welch_bonferroni,all,251,474,251,51,472,381,LR,0.8792372881355932,{'clf__C': 0.1},0.7170558390267808
full_feature_set,es,Spanish,53,anova,5,5,474,99,6,43,25,SVM,0.8604651162790697,"{'clf__C': 10, 'clf__kernel': 'linear'}",0.7108571428571429
full_feature_set,es,Spanish,53,anova,10,10,474,99,6,43,25,SVM,0.8837209302325582,"{'clf__C': 10, 'clf__kernel': 'linear'}",0.6909387755102041
full_feature_set,es,Spanish,53,anova,20,20,474,99,6,43,25,LR,0.8604651162790697,{'clf__C': 0.1},0.731265306122449
full_feature_set,es,Spanish,53,anova,50,50,474,99,6,43,25,LR,0.813953488372093,{'clf__C': 0.1},0.7235102040816327
full_feature_set,es,Spanish,53,anova,100,99,474,99,6,43,25,LR,0.813953488372093,{'clf__C': 0.1},0.7073469387755102
full_feature_set,es,Spanish,53,anova,all,99,474,99,6,43,25,LR,0.813953488372093,{'clf__C': 0.1},0.7073469387755102
full_feature_set,es,Spanish,53,welch_bonferroni,5,5,474,99,6,43,25,SVM,0.8604651162790697,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.706857142857143
full_feature_set,es,Spanish,53,welch_bonferroni,10,10,474,99,6,43,25,SVM,0.8604651162790697,"{'clf__C': 1, 'clf__kernel': 'linear'}",0.690857142857143
full_feature_set,es,Spanish,53,welch_bonferroni,20,20,474,99,6,43,25,LR,0.8604651162790697,{'clf__C': 0.1},0.7233469387755103
full_feature_set,es,Spanish,53,welch_bonferroni,50,50,474,99,6,43,25,LR,0.813953488372093,{'clf__C': 0.1},0.731591836734694
full_feature_set,es,Spanish,53,welch_bonferroni,100,92,474,99,6,43,25,LR,0.813953488372093,{'clf__C': 0.1},0.7154285714285715
full_feature_set,es,Spanish,53,welch_bonferroni,all,99,474,99,6,43,25,LR,0.813953488372093,{'clf__C': 0.1},0.7073469387755102
full_feature_set,zh,Chinese,53,anova,5,5,474,225,64,89,45,RF,0.6966292134831461,{'clf__n_estimators': 200},0.5485714285714285
full_feature_set,zh,Chinese,53,anova,10,10,474,225,64,89,45,SVM,0.7528089887640449,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6514285714285715
full_feature_set,zh,Chinese,53,anova,20,20,474,225,64,89,45,SVM,0.8202247191011236,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6428571428571429
full_feature_set,zh,Chinese,53,anova,50,50,474,225,64,89,45,LR,0.7752808988764045,{'clf__C': 10},0.7142857142857143
full_feature_set,zh,Chinese,53,anova,100,100,474,225,64,89,45,SVM,0.797752808988764,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7342857142857142
full_feature_set,zh,Chinese,53,anova,all,225,474,225,64,89,45,LR,0.8089887640449438,{'clf__C': 1},0.6485714285714286
full_feature_set,zh,Chinese,53,welch_bonferroni,5,5,474,225,64,89,45,DT,0.7191011235955056,{'clf__max_depth': 20},0.6057142857142856
full_feature_set,zh,Chinese,53,welch_bonferroni,10,10,474,225,64,89,45,DT,0.7303370786516854,{'clf__max_depth': 20},0.6028571428571429
full_feature_set,zh,Chinese,53,welch_bonferroni,20,20,474,225,64,89,45,SVM,0.8202247191011236,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7028571428571428
full_feature_set,zh,Chinese,53,welch_bonferroni,50,50,474,225,64,89,45,LR,0.7752808988764045,{'clf__C': 10},0.702857142857143
full_feature_set,zh,Chinese,53,welch_bonferroni,100,100,474,225,64,89,45,LR,0.7752808988764045,{'clf__C': 10},0.7057142857142857
full_feature_set,zh,Chinese,53,welch_bonferroni,all,225,474,225,64,89,45,LR,0.8089887640449438,{'clf__C': 1},0.6485714285714286
full_feature_set,el,Greek,53,anova,5,5,474,258,17,38,29,DT,0.7105263157894737,{'clf__max_depth': 10},0.6831746031746032
full_feature_set,el,Greek,53,anova,10,10,474,258,17,38,29,LR,0.5789473684210527,{'clf__C': 0.1},0.7622222222222221
full_feature_set,el,Greek,53,anova,20,20,474,258,17,38,29,SVM,0.7631578947368421,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7903174603174603
full_feature_set,el,Greek,53,anova,50,50,474,258,17,38,29,SVM,0.9210526315789472,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.8534920634920635
full_feature_set,el,Greek,53,anova,100,100,474,258,17,38,29,SVM,0.8947368421052632,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.8077777777777777
full_feature_set,el,Greek,53,anova,all,258,474,258,17,38,29,SVM,0.7368421052631579,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7912698412698413
full_feature_set,el,Greek,53,welch_bonferroni,5,5,474,258,17,38,29,RF,0.7368421052631579,{'clf__n_estimators': 200},0.7507936507936509
full_feature_set,el,Greek,53,welch_bonferroni,10,10,474,258,17,38,29,DT,0.7631578947368421,{'clf__max_depth': 20},0.729047619047619
full_feature_set,el,Greek,53,welch_bonferroni,20,20,474,258,17,38,29,SVM,0.7631578947368421,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7963492063492064
full_feature_set,el,Greek,53,welch_bonferroni,50,50,474,258,17,38,29,DT,0.7368421052631579,{'clf__max_depth': 10},0.6944444444444444
full_feature_set,el,Greek,53,welch_bonferroni,100,100,474,258,17,38,29,SVM,0.8421052631578947,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.8022222222222222
full_feature_set,el,Greek,53,welch_bonferroni,all,258,474,258,17,38,29,SVM,0.7368421052631579,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7912698412698413
full_feature_set,en,English,54,anova,5,5,474,250,46,473,381,RF,0.8181818181818182,{'clf__n_estimators': 100},0.804972757934792
full_feature_set,en,English,54,anova,10,10,474,250,46,473,381,RF,0.828752642706131,{'clf__n_estimators': 200},0.7963677246389345
full_feature_set,en,English,54,anova,20,20,474,250,46,473,381,LR,0.828752642706131,{'clf__C': 1},0.7818645680186803
full_feature_set,en,English,54,anova,50,50,474,250,46,473,381,LR,0.8520084566596194,{'clf__C': 0.1},0.7625111706881145
full_feature_set,en,English,54,anova,100,100,474,250,46,473,381,RF,0.854122621564482,{'clf__n_estimators': 100},0.7550275303410302
full_feature_set,en,English,54,anova,all,250,474,250,46,473,381,LR,0.8625792811839323,{'clf__C': 0.1},0.7351682089423159
full_feature_set,en,English,54,welch_bonferroni,5,5,474,250,46,473,381,LR,0.8329809725158562,{'clf__C': 0.1},0.800132606878261
