timestamp,smoke,seed,model,pooling,length_mode,training,translated,task,test_language,classifier,actual,predicted,count
2026-05-16 20:25:17,False,44,xlm-roberta-base,mean,truncate,multi,no,multiclass,spa,RF,HC,HC,27
2026-05-16 20:25:17,False,44,xlm-roberta-base,mean,truncate,multi,no,multiclass,spa,RF,Dementia,HC,7
2026-05-16 20:25:17,False,44,xlm-roberta-base,mean,truncate,multi,no,multiclass,spa,DT,Dementia,HC,9
2026-05-16 20:25:17,False,44,xlm-roberta-base,mean,truncate,multi,no,multiclass,spa,DT,MCI,MCI,3
2026-05-16 20:25:17,False,44,xlm-roberta-base,mean,truncate,multi,no,multiclass,spa,RF,MCI,MCI,1
2026-05-16 20:25:17,False,44,xlm-roberta-base,mean,truncate,multi,no,multiclass,spa,DT,MCI,HC,9
2026-05-16 20:25:17,False,44,xlm-roberta-base,mean,truncate,multi,no,multiclass,spa,RF,MCI,Dementia,2
2026-05-16 20:25:17,False,44,xlm-roberta-base,mean,truncate,multi,no,multiclass,spa,RF,HC,MCI,6
2026-05-16 20:25:17,False,44,xlm-roberta-base,mean,truncate,multi,no,multiclass,spa,LR,MCI,HC,13
2026-05-16 20:25:17,False,44,xlm-roberta-base,mean,truncate,multi,no,multiclass,spa,DT,HC,HC,19
2026-05-16 20:25:17,False,44,xlm-roberta-base,mean,truncate,multi,no,multiclass,spa,DT,HC,Dementia,6
2026-05-16 20:25:17,False,44,xlm-roberta-base,mean,truncate,multi,no,multiclass,spa,RF,MCI,HC,14
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,LR,HC,HC,130
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,DT,HC,HC,120
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,RF,Dementia,Dementia,39
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,DT,HC,Dementia,11
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,DT,Dementia,HC,36
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,DT,Dementia,Dementia,27
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,SVM,Dementia,Dementia,54
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,RF,HC,Dementia,7
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,LR,Dementia,Dementia,10
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,SVM,HC,HC,116
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,LR,Dementia,HC,53
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,LR,HC,Dementia,1
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,RF,Dementia,HC,24
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,RF,HC,HC,124
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,SVM,Dementia,HC,9
2026-05-16 20:34:34,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,en,SVM,HC,Dementia,15
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,LR,Dementia,HC,9
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,SVM,HC,Dementia,11
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,RF,HC,HC,7
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,SVM,HC,HC,6
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,RF,Dementia,Dementia,20
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,SVM,Dementia,Dementia,22
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,SVM,Dementia,HC,4
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,LR,Dementia,Dementia,17
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,DT,HC,HC,9
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,DT,HC,Dementia,8
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,RF,Dementia,HC,6
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,DT,Dementia,HC,9
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,LR,HC,HC,10
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,DT,Dementia,Dementia,17
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,RF,HC,Dementia,10
2026-05-16 20:40:09,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,gr,LR,HC,Dementia,7
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,DT,Dementia,HC,15
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,RF,Dementia,HC,7
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,DT,Dementia,Dementia,15
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,RF,Dementia,Dementia,23
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,RF,HC,Dementia,8
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,LR,HC,HC,56
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,LR,HC,Dementia,2
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,DT,HC,Dementia,8
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,SVM,HC,HC,45
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,DT,HC,HC,50
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,SVM,Dementia,Dementia,25
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,LR,Dementia,HC,15
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,SVM,HC,Dementia,13
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,RF,HC,HC,50
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,LR,Dementia,Dementia,15
2026-05-16 20:45:31,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,cha,SVM,Dementia,HC,5
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,SVM,HC,HC,27
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,LR,Dementia,Dementia,2
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,SVM,HC,Dementia,12
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,SVM,Dementia,Dementia,11
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,RF,HC,HC,34
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,LR,Dementia,HC,18
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,SVM,Dementia,HC,9
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,DT,HC,HC,37
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,LR,HC,Dementia,0
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,DT,HC,Dementia,2
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,RF,Dementia,Dementia,5
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,RF,HC,Dementia,5
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,RF,Dementia,HC,15
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,DT,Dementia,HC,16
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,LR,HC,HC,39
2026-05-16 20:51:02,False,44,xlm-roberta-base,mean,truncate,multi,yes,binary,spa,DT,Dementia,Dementia,4
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,RF,MCI,Dementia,2
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,DT,Dementia,MCI,5
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,RF,MCI,HC,49
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,RF,Dementia,Dementia,37
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,RF,HC,Dementia,6
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,DT,HC,Dementia,10
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,RF,Dementia,HC,25
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,LR,MCI,MCI,34
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,RF,HC,MCI,18
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,RF,Dementia,MCI,1
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,DT,MCI,MCI,23
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,DT,MCI,HC,49
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,DT,MCI,Dementia,6
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,DT,HC,MCI,22
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,DT,HC,HC,99
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,DT,Dementia,Dementia,34
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,LR,MCI,HC,43
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,DT,Dementia,HC,24
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,LR,MCI,Dementia,1
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,SVM,MCI,Dementia,6
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,RF,MCI,MCI,27
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,LR,HC,MCI,24
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,LR,Dementia,HC,18
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,SVM,Dementia,Dementia,48
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,RF,HC,HC,107
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,SVM,Dementia,HC,10
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,SVM,MCI,MCI,68
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,LR,HC,Dementia,4
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,SVM,HC,Dementia,11
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,LR,Dementia,MCI,0
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,LR,Dementia,Dementia,45
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,SVM,Dementia,MCI,5
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,SVM,HC,HC,41
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,SVM,MCI,HC,4
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,LR,HC,HC,103
2026-05-16 20:57:35,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,en,SVM,HC,MCI,79
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,SVM,HC,MCI,11
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,LR,Dementia,HC,4
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,SVM,HC,HC,0
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,SVM,Dementia,Dementia,17
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,SVM,MCI,HC,0
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,RF,MCI,Dementia,5
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,DT,MCI,HC,3
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,SVM,MCI,MCI,6
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,RF,MCI,MCI,3
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,LR,Dementia,Dementia,18
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,SVM,HC,Dementia,6
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,LR,HC,MCI,3
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,SVM,MCI,Dementia,4
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,SVM,Dementia,HC,0
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,DT,Dementia,HC,10
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,RF,HC,Dementia,10
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,RF,Dementia,HC,3
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,LR,MCI,Dementia,4
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,LR,HC,Dementia,7
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,LR,MCI,HC,1
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,DT,HC,MCI,4
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,RF,HC,HC,3
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,DT,HC,HC,6
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,DT,MCI,Dementia,5
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,DT,HC,Dementia,7
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,RF,Dementia,MCI,3
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,RF,HC,MCI,4
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,SVM,Dementia,MCI,9
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,LR,MCI,MCI,5
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,DT,Dementia,Dementia,15
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,DT,Dementia,MCI,1
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,RF,Dementia,Dementia,20
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,DT,MCI,MCI,2
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,LR,HC,HC,7
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,LR,Dementia,MCI,4
2026-05-16 21:07:58,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,gr,RF,MCI,HC,2
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,RF,MCI,Dementia,2
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,LR,MCI,Dementia,4
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,RF,Dementia,MCI,9
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,DT,HC,HC,32
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,DT,HC,Dementia,8
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,DT,Dementia,MCI,9
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,DT,MCI,HC,31
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,LR,MCI,HC,20
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,RF,MCI,MCI,51
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,DT,HC,MCI,18
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,RF,MCI,HC,12
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,LR,MCI,MCI,41
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,RF,Dementia,HC,5
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,DT,MCI,Dementia,8
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,RF,HC,HC,34
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,RF,HC,Dementia,2
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,RF,Dementia,Dementia,16
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,SVM,Dementia,Dementia,18
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,RF,HC,MCI,22
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,LR,HC,MCI,21
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,SVM,MCI,Dementia,5
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,SVM,MCI,HC,2
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,LR,HC,Dementia,3
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,SVM,HC,Dementia,5
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,LR,Dementia,HC,4
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,SVM,Dementia,HC,1
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,LR,Dementia,MCI,9
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,DT,Dementia,HC,8
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,SVM,MCI,MCI,58
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,SVM,HC,MCI,44
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,DT,MCI,MCI,26
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,SVM,Dementia,MCI,11
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,LR,Dementia,Dementia,17
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,LR,HC,HC,34
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,SVM,HC,HC,9
2026-05-16 21:17:56,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,cha,DT,Dementia,Dementia,13
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,SVM,MCI,HC,0
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,SVM,MCI,MCI,17
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,LR,Dementia,MCI,3
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,SVM,MCI,Dementia,0
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,SVM,Dementia,MCI,16
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,LR,HC,Dementia,2
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,DT,MCI,MCI,6
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,LR,MCI,Dementia,0
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,LR,HC,MCI,2
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,SVM,Dementia,Dementia,4
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,SVM,Dementia,HC,0
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,RF,MCI,MCI,0
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,LR,Dementia,HC,13
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,RF,Dementia,MCI,2
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,SVM,HC,Dementia,1
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,LR,HC,HC,35
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,SVM,HC,HC,0
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,LR,Dementia,Dementia,4
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,DT,HC,MCI,13
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,RF,HC,HC,35
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,SVM,HC,MCI,38
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,LR,MCI,HC,16
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,RF,Dementia,Dementia,5
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,DT,HC,Dementia,6
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,RF,MCI,HC,15
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,RF,MCI,Dementia,2
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,LR,MCI,MCI,1
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,DT,Dementia,MCI,2
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,RF,HC,Dementia,1
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,DT,Dementia,HC,13
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,DT,MCI,HC,8
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,DT,Dementia,Dementia,5
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,RF,HC,MCI,3
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,DT,MCI,Dementia,3
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,RF,Dementia,HC,13
2026-05-16 21:27:43,False,44,xlm-roberta-base,mean,truncate,multi,yes,multiclass,spa,DT,HC,HC,20
2026-05-16 21:37:32,False,45,xlm-roberta-base,mean,truncate,mono,no,binary,en,DT,Dementia,HC,30
2026-05-16 21:37:32,False,45,xlm-roberta-base,mean,truncate,mono,no,binary,en,RF,Dementia,Dementia,42
2026-05-16 21:37:32,False,45,xlm-roberta-base,mean,truncate,mono,no,binary,en,LR,HC,Dementia,5
2026-05-16 21:37:32,False,45,xlm-roberta-base,mean,truncate,mono,no,binary,en,RF,Dementia,HC,21
2026-05-16 21:37:32,False,45,xlm-roberta-base,mean,truncate,mono,no,binary,en,DT,HC,Dementia,19
2026-05-16 21:37:32,False,45,xlm-roberta-base,mean,truncate,mono,no,binary,en,RF,HC,Dementia,5
2026-05-16 21:37:32,False,45,xlm-roberta-base,mean,truncate,mono,no,binary,en,LR,HC,HC,126
2026-05-16 21:37:32,False,45,xlm-roberta-base,mean,truncate,mono,no,binary,en,DT,HC,HC,112
2026-05-16 21:37:32,False,45,xlm-roberta-base,mean,truncate,mono,no,binary,en,DT,Dementia,Dementia,33
2026-05-16 21:37:32,False,45,xlm-roberta-base,mean,truncate,mono,no,binary,en,RF,HC,HC,126
2026-05-16 21:37:32,False,45,xlm-roberta-base,mean,truncate,mono,no,binary,en,SVM,Dementia,Dementia,58
