feature_name,permutation_importance_mean,permutation_importance_std,rank_metric,is_missingness_indicator
ac_egemaps_loudness_sma3_stddevnorm,0.012757027589797043,0.009590022257108161,0.012757027589797043,False
lex_repetition_rate,0.012431676210307208,0.004711198446389206,0.012431676210307208,False
lex_type_token_ratio,0.012431676210307208,0.004711198446389206,0.012431676210307208,False
disc_repeated_unigram_ratio,0.012431676210307208,0.004711198446389206,0.012431676210307208,False
pause_silence_ratio,0.011867733819191451,0.009374641235953135,0.011867733819191451,False
syn_part_ratio,0.011726748221412486,0.007081854969104044,0.011726748221412486,False
syn_obj_ratio,0.011407903869512482,0.006112975323829877,0.011407903869512482,False
graph_average_degree,0.010813595349644333,0.005262300728675071,0.010813595349644333,False
syn_amod_ratio,0.009202021516571313,0.004655818154543992,0.009202021516571313,False
syn_mean_utterance_length_words,0.008908120770432104,0.011626273922341206,0.008908120770432104,False
len_mean_utterance_length,0.008908120770432104,0.011626273922341206,0.008908120770432104,False
pause_to_speech_ratio,0.008409248655214353,0.00583768224753428,0.008409248655214353,False
graph_self_loop_ratio,0.008105587367690537,0.003392711741539376,0.008105587367690537,False
lex_mattr_10,0.008045939614784026,0.005499427433783232,0.008045939614784026,False
syn_obl_ratio,0.007810602116953036,0.0052194420058670025,0.007810602116953036,False
syn_aux_ratio,0.0075069408294291765,0.0076597045018775905,0.0075069408294291765,False
pause_median_duration,0.007083984036092383,0.004594217492178624,0.007083984036092383,False
syn_nsubj_ratio,0.007070969980912789,0.005387333764299297,0.007070969980912789,False
syn_mean_tree_depth,0.0070622939441263854,0.00481553210710777,0.0070622939441263854,False
ac_mfcc_1_std,0.0067098299496790356,0.009604270161852604,0.0067098299496790356,False
syn_max_tree_depth,0.00589319798715956,0.005744221089605318,0.00589319798715956,False
syn_advmod_ratio,0.005888859968766325,0.004707504551404279,0.005888859968766325,False
disc_semantic_drift,0.005739198334201012,0.004437065513090515,0.005739198334201012,False
disc_local_coherence,0.005739198334201012,0.004437065513090515,0.005739198334201012,False
disc_adjacent_utterance_similarity_mean,0.005739198334201012,0.004437065513090515,0.005739198334201012,False
lex_mattr_20,0.005311903522470995,0.0048895062706936,0.005311903522470995,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_pctlrange0_2,0.004341271906992938,0.004050473102495407,0.004341271906992938,False
ac_egemaps_voicedsegmentspersec,0.003537653999653023,0.006020760482610091,0.003537653999653023,False
syn_cconj_ratio,0.003467161200763569,0.004364685867049485,0.003467161200763569,False
disc_repeated_trigram_ratio,0.0030886690959569863,0.003220503192568156,0.0030886690959569863,False
ac_egemaps_jitterlocal_sma3nz_stddevnorm,0.002949852507374717,0.003576333768400886,0.002949852507374717,False
ac_egemaps_alpharatiouv_sma3nz_amean,0.002890204754468206,0.00835773347303356,0.002890204754468206,False
ac_egemaps_spectralflux_sma3_stddevnorm,0.0027253600555267156,0.003853521371929214,0.0027253600555267156,False
pause_mean_duration,0.0026700503210134174,0.007091716126246218,0.0026700503210134174,False
disc_mean_pairwise_utt_similarity,0.0025355717508242616,0.008061007924829782,0.0025355717508242616,False
len_utterance_count,0.0025052056220719043,0.0036512356330404058,0.0025052056220719043,False
syn_utterance_count,0.0025052056220719043,0.0036512356330404058,0.0025052056220719043,False
lex_std_token_length,0.0024433888599688426,0.009261392488085276,0.0024433888599688426,False
pause_iqr_duration,0.002432543813985821,0.004265708421063126,0.002432543813985821,False
lex_hapax_ratio,0.0019889814332813226,0.010935160699561406,0.0019889814332813226,False
syn_pronoun_ratio,0.0018729394412632882,0.006674998585672048,0.0018729394412632882,False
syn_num_ratio,0.0018382352941176626,0.0030913831633526544,0.0018382352941176626,False
disc_adjacent_utterance_similarity_std,0.0016289259066459062,0.00456941518098389,0.0016289259066459062,False
ac_egemaps_slopev500_1500_sma3nz_amean,0.0015475880617734305,0.0021177187132045503,0.0015475880617734305,False
ac_egemaps_logrelf0_h1_h2_sma3nz_amean,0.0015432500433801843,0.001930589078273864,0.0015432500433801843,False
pause_filled_per_100_words,0.0015410810341836,0.0025149960935476287,0.0015410810341836,False
ac_egemaps_mfcc1v_sma3nz_stddevnorm,0.0014749262536873698,0.005476786876885515,0.0014749262536873698,False
syn_sconj_ratio,0.0014000954364046913,0.003040520194133217,0.0014000954364046913,False
ac_egemaps_stddevunvoicedsegmentlength,0.0009554485511018562,0.00183291833081201,0.0009554485511018562,False
syn_propn_ratio,0.0008979698073920628,0.003430234384510746,0.0008979698073920628,False
ac_egemaps_mfcc1_sma3_stddevnorm,0.0008079559257331504,0.002988353355362233,0.0008079559257331504,False
ac_egemaps_logrelf0_h1_h2_sma3nz_stddevnorm,0.0005878014922783281,0.0016047795326115002,0.0005878014922783281,False
pause_total_duration,0.000376323095609965,0.004220239387893888,0.000376323095609965,False
pause_filled_count,0.0,0.0,0.0,False
lex_lemma_type_token_ratio,0.0,0.0,0.0,False
ac_mfcc_5_std,-0.00022232344265137315,0.002253986987801442,-0.00022232344265137315,False
ac_egemaps_spectralfluxv_sma3nz_stddevnorm,-0.0004424778761061843,0.0017776734127879547,-0.0004424778761061843,False
disc_repeated_bigram_ratio,-0.0004956186014228204,0.0046458715013420054,-0.0004956186014228204,False
lex_mean_token_length,-0.0005878014922783171,0.0028252241933610263,-0.0005878014922783171,False
syn_interjection_ratio,-0.0006366041992017402,0.005714075655791596,-0.0006366041992017402,False
