run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_el_pd_ctp_rich,pause_only,100,21,lr,c1,0.675,0.6666666666666666,0.6,0.75,0.75,0.6166666666666667,0.6868981018981017,0.6666666666666666
language_el_pd_ctp_rich,pause_only,all,21,lr,c1,0.675,0.6666666666666666,0.6,0.75,0.75,0.6166666666666667,0.6868981018981017,0.6666666666666666
language_el_pd_ctp_rich,text_plus_pause,50,50,svm,rbf_c1,0.65,0.6493506493506493,0.8,0.5,0.6666666666666666,0.6166666666666667,0.6028505240889142,0.6666666666666666
language_el_pd_ctp_rich,pause_only,50,21,svm,linear_c1,0.6833333333333333,0.6648275862068966,0.5333333333333333,0.8333333333333334,0.8,0.6083333333333333,0.6781742170872606,0.6666666666666666
language_el_pd_ctp_rich,pause_only,100,21,svm,linear_c1,0.6833333333333333,0.6648275862068966,0.5333333333333333,0.8333333333333334,0.8,0.6083333333333333,0.6781742170872606,0.6666666666666666
language_el_pd_ctp_rich,pause_only,all,21,svm,linear_c1,0.6833333333333333,0.6648275862068966,0.5333333333333333,0.8333333333333334,0.8,0.6083333333333333,0.6781742170872606,0.6666666666666666
language_el_pd_ctp_rich,pause_only,20,20,svm,linear_c1,0.6833333333333333,0.6648275862068966,0.5333333333333333,0.8333333333333334,0.8,0.6055555555555555,0.6718187368187367,0.6666666666666666
language_el_pd_ctp_rich,text_plus_pause_plus_graph,100,87,rf,n200,0.65,0.6493506493506493,0.8,0.5,0.6666666666666666,0.5805555555555555,0.574627080865471,0.6666666666666666
language_el_pd_ctp_rich,text_only,20,20,rf,n200,0.6583333333333333,0.6591865357643759,0.7333333333333333,0.5833333333333334,0.6875,0.5777777777777778,0.5820310920016802,0.6666666666666666
language_el_pd_ctp_rich,text_plus_pause_plus_acoustic,all,187,lr,c1,0.6166666666666667,0.6164772727272727,0.7333333333333333,0.5,0.6470588235294118,0.7444444444444445,0.7351182144832029,0.6296296296296297
language_el_pd_ctp_rich,text_plus_pause_plus_acoustic,all,187,svm,linear_c1,0.625,0.625,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.7388888888888889,0.7778856864383179,0.6296296296296297
