run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_zh_all_rich,text_only,10,10,lr,c1,0.6866096866096866,0.6866096866096866,0.5769230769230769,0.7962962962962963,0.5769230769230769,0.7777777777777779,0.5836011136974748,0.725
language_zh_all_rich,text_only,5,5,svm,linear_c1,0.6866096866096866,0.6866096866096866,0.5769230769230769,0.7962962962962963,0.5769230769230769,0.7749287749287749,0.5786890798523988,0.725
language_zh_all_rich,text_plus_pause,5,5,svm,linear_c1,0.6866096866096866,0.6866096866096866,0.5769230769230769,0.7962962962962963,0.5769230769230769,0.7749287749287749,0.5786890798523988,0.725
language_zh_all_rich,text_plus_pause_plus_graph,5,5,svm,linear_c1,0.6866096866096866,0.6866096866096866,0.5769230769230769,0.7962962962962963,0.5769230769230769,0.7749287749287749,0.5786890798523988,0.725
language_zh_all_rich,text_only,100,61,lr,c1,0.6866096866096866,0.6866096866096866,0.5769230769230769,0.7962962962962963,0.5769230769230769,0.7678062678062678,0.624369708834354,0.725
language_zh_all_rich,text_only,all,61,lr,c1,0.6866096866096866,0.6866096866096866,0.5769230769230769,0.7962962962962963,0.5769230769230769,0.7678062678062678,0.624369708834354,0.725
language_zh_all_rich,text_only,50,50,svm,rbf_c1,0.6566951566951567,0.6643783371472158,0.4615384615384615,0.8518518518518519,0.6,0.7556980056980057,0.5863392108029283,0.725
language_zh_all_rich,text_only,100,61,svm,linear_c1,0.6766381766381766,0.68,0.5384615384615384,0.8148148148148148,0.5833333333333334,0.7435897435897435,0.5549709478576709,0.725
language_zh_all_rich,text_only,all,61,svm,linear_c1,0.6766381766381766,0.68,0.5384615384615384,0.8148148148148148,0.5833333333333334,0.7435897435897435,0.5549709478576709,0.725
language_zh_all_rich,pause_only,10,10,dt,depth20,0.7065527065527066,0.6978021978021978,0.6538461538461539,0.7592592592592593,0.5666666666666667,0.7008547008547008,0.4681919529745617,0.725
language_zh_all_rich,text_plus_pause,50,50,dt,depth20,0.6965811965811965,0.6925227113906359,0.6153846153846154,0.7777777777777778,0.5714285714285714,0.6965811965811965,0.4766483516483517,0.725
language_zh_all_rich,text_plus_pause_plus_acoustic,100,100,dt,depth20,0.6566951566951567,0.6643783371472158,0.4615384615384615,0.8518518518518519,0.6,0.6566951566951568,0.4519230769230769,0.725
language_zh_all_rich,text_only,100,61,dt,depth20,0.6367521367521367,0.6448748991121873,0.3846153846153846,0.8888888888888888,0.625,0.6367521367521367,0.4403846153846154,0.725
language_zh_all_rich,speech_graph_only,5,5,svm,linear_c1,0.7072649572649572,0.691223359624098,0.6923076923076923,0.7222222222222222,0.5454545454545454,0.7891737891737892,0.6821247532064951,0.7125
language_zh_all_rich,speech_graph_only,10,5,svm,linear_c1,0.7072649572649572,0.691223359624098,0.6923076923076923,0.7222222222222222,0.5454545454545454,0.7891737891737892,0.6821247532064951,0.7125
language_zh_all_rich,speech_graph_only,20,5,svm,linear_c1,0.7072649572649572,0.691223359624098,0.6923076923076923,0.7222222222222222,0.5454545454545454,0.7891737891737892,0.6821247532064951,0.7125
language_zh_all_rich,speech_graph_only,50,5,svm,linear_c1,0.7072649572649572,0.691223359624098,0.6923076923076923,0.7222222222222222,0.5454545454545454,0.7891737891737892,0.6821247532064951,0.7125
language_zh_all_rich,speech_graph_only,100,5,svm,linear_c1,0.7072649572649572,0.691223359624098,0.6923076923076923,0.7222222222222222,0.5454545454545454,0.7891737891737892,0.6821247532064951,0.7125
language_zh_all_rich,speech_graph_only,all,5,svm,linear_c1,0.7072649572649572,0.691223359624098,0.6923076923076923,0.7222222222222222,0.5454545454545454,0.7891737891737892,0.6821247532064951,0.7125
language_zh_all_rich,all_universal,10,10,lr,c1,0.6474358974358975,0.6535492374317454,0.4615384615384615,0.8333333333333334,0.5714285714285714,0.7777777777777777,0.659207387102312,0.7125
language_zh_all_rich,text_plus_pause_plus_acoustic,10,10,lr,c1,0.6474358974358975,0.6535492374317454,0.4615384615384615,0.8333333333333334,0.5714285714285714,0.7777777777777777,0.659207387102312,0.7125
language_zh_all_rich,acoustic_only,100,100,svm,rbf_c1,0.6873219373219374,0.6813852813852814,0.6153846153846154,0.7592592592592593,0.5517241379310345,0.7592592592592593,0.5911492542202451,0.7125
language_zh_all_rich,all_universal,10,10,rf,n200,0.6075498575498576,0.6100868828141555,0.3076923076923077,0.9074074074074074,0.6153846153846154,0.7425213675213675,0.5676870970183091,0.7125
language_zh_all_rich,text_plus_pause_plus_acoustic,10,10,rf,n200,0.6075498575498576,0.6100868828141555,0.3076923076923077,0.9074074074074074,0.6153846153846154,0.7425213675213675,0.5676870970183091,0.7125
language_zh_all_rich,all_universal,50,50,dt,depth20,0.6673789173789173,0.6690052167656053,0.5384615384615384,0.7962962962962963,0.56,0.6673789173789173,0.4515384615384615,0.7125
language_zh_all_rich,text_plus_pause_plus_acoustic,50,50,dt,depth20,0.6673789173789173,0.6690052167656053,0.5384615384615384,0.7962962962962963,0.56,0.6673789173789173,0.4515384615384615,0.7125
