run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_el_all_rich,all_universal,50,50,svm,linear_c1,0.75,0.7083333333333333,0.6428571428571429,0.8571428571428571,0.9,0.7959183673469388,0.9078693739861724,0.7142857142857143
language_el_all_rich,pause_only,20,20,rf,n200,0.6607142857142857,0.6657824933687002,0.8214285714285714,0.5,0.7666666666666667,0.7346938775510203,0.7958921496400145,0.7142857142857143
language_el_all_rich,all_universal,all,192,dt,depth20,0.6964285714285714,0.6888888888888889,0.75,0.6428571428571429,0.8076923076923077,0.6964285714285714,0.7724358974358975,0.7142857142857143
language_el_all_rich,text_plus_pause,100,82,rf,n200,0.6607142857142857,0.6657824933687002,0.8214285714285714,0.5,0.7666666666666667,0.6951530612244898,0.7645565396095582,0.7142857142857143
language_el_all_rich,text_plus_pause,50,50,rf,n200,0.6607142857142857,0.6657824933687002,0.8214285714285714,0.5,0.7666666666666667,0.6683673469387755,0.7636160262039793,0.7142857142857143
language_el_all_rich,text_plus_pause_plus_graph,all,87,rf,n200,0.6607142857142857,0.6657824933687002,0.8214285714285714,0.5,0.7666666666666667,0.6556122448979592,0.7620900352403177,0.7142857142857143
language_el_all_rich,text_plus_pause,100,82,svm,linear_c1,0.6964285714285714,0.6888888888888889,0.75,0.6428571428571429,0.8076923076923077,0.3214285714285714,0.5942969203517424,0.7142857142857143
language_el_all_rich,text_plus_pause,all,82,svm,linear_c1,0.6964285714285714,0.6888888888888889,0.75,0.6428571428571429,0.8076923076923077,0.3214285714285714,0.5942969203517424,0.7142857142857143
language_el_all_rich,all_universal,20,20,svm,linear_c1,0.6964285714285714,0.6755793226381461,0.6785714285714286,0.7142857142857143,0.8260869565217391,0.8163265306122449,0.8663317704881367,0.6904761904761905
language_el_all_rich,text_plus_pause_plus_acoustic,20,20,svm,linear_c1,0.6964285714285714,0.6755793226381461,0.6785714285714286,0.7142857142857143,0.8260869565217391,0.8163265306122449,0.8663317704881367,0.6904761904761905
language_el_all_rich,pause_only,50,21,lr,c1,0.75,0.6888888888888889,0.5714285714285714,0.9285714285714286,0.9411764705882352,0.8010204081632653,0.8929571736538797,0.6904761904761905
language_el_all_rich,pause_only,100,21,lr,c1,0.75,0.6888888888888889,0.5714285714285714,0.9285714285714286,0.9411764705882352,0.8010204081632653,0.8929571736538797,0.6904761904761905
language_el_all_rich,pause_only,all,21,lr,c1,0.75,0.6888888888888889,0.5714285714285714,0.9285714285714286,0.9411764705882352,0.8010204081632653,0.8929571736538797,0.6904761904761905
language_el_all_rich,pause_only,20,20,lr,c1,0.7142857142857143,0.6816326530612244,0.6428571428571429,0.7857142857142857,0.8571428571428571,0.7678571428571429,0.8663345294143419,0.6904761904761905
language_el_all_rich,pause_only,50,21,rf,n200,0.625,0.6298305084745763,0.8214285714285714,0.4285714285714285,0.7419354838709677,0.7512755102040817,0.8132633442165861,0.6904761904761905
language_el_all_rich,pause_only,100,21,rf,n200,0.625,0.6298305084745763,0.8214285714285714,0.4285714285714285,0.7419354838709677,0.7512755102040817,0.8132633442165861,0.6904761904761905
